BRL;ItemTime;ItemTime (local date);ItemTime (local time);BlobType;BlobSize;Barcode;CreateTime;CreateTime (local date);CreateTime (local time);Destination;DestinationAirport;DestinationDate;DestinationFlightNr;DestinationSource;Duration;FinishTime;FinishTime (local date);FinishTime (local time);Flags;LicensePlate;OCRExecute;OCRQueue;OCRRemarks;OCRResult;OCRStart;PieceId;ProcessPlanIDName;ProcessPlanIDVersion;Remarks;Side;SideSequence;Source;SpecialCategories;Status;Transfer;Tunnel;TunnelDuration;TunnelRemarks;TunnelSignals;TunnelType;VCSLicenseExecute;VCSLicenseQueue;VCSLicenseRemarks;VCSLicenseResult;VCSLicenseStart;VCSLicenseUser;VCSNoBSMExecute;VCSNoBSMQueue;VCSNoBSMRemarks;VCSNoBSMResult;VCSNoBSMStart;VCSNoBSMUser
A01/0000020E96B00001;132426901545638834;2020-08-24;00:02:34.564;application/x-bolt;3674;0523591652;132426901232310000;2020-08-24;00:02:03.231;;;;;;23003;132426901462340000;2020-08-24;00:02:26.234;;;;;;;;100613_0000000848;;;;;;EDI;;Accept;;100613;20001;;2;;;;;;;;;;;;;
A01/0000020E96B10001;132426901578796183;2020-08-24;00:02:37.880;application/x-bolt;3708;0523582021;132426901265410000;2020-08-24;00:02:06.541;;;;;;23003;132426901495440000;2020-08-24;00:02:29.544;;;;;;;;100613_0000000849;;;;;;EDI;;Accept;;100613;20001;;2;;;;;;;;;;;;;
A01/0000020E96B20001;132426901608560735;2020-08-24;00:02:40.856;application/x-bolt;3692;0523583956;132426901295160000;2020-08-24;00:02:09.516;;;;;;23003;132426901525190000;2020-08-24;00:02:32.519;;;;;;;;100613_0000000850;;;;;;EDI;;Accept;;100613;20000;;2;;;;;;;;;;;;;
A01/0000020E96B30001;132426901648823946;2020-08-24;00:02:44.882;application/x-bolt;3689;0523580933;132426901332250000;2020-08-24;00:02:13.225;;;;;;23326;132426901565510000;2020-08-24;00:02:36.551;;;;;;;;100613_0000000851;;;;;;EDI;;Accept;;100613;20322;;2;;;;;;;;;;;;;
A01/0000020E96B40001;132426901677988000;2020-08-24;00:02:47.799;application/x-bolt;3690;0523580227;132426901364610000;2020-08-24;00:02:16.461;;;;;;23003;132426901594640000;2020-08-24;00:02:39.464;;;;;;;;100613_0000000852;;;;;;EDI;;Accept;;100613;20000;;2;;;;;;;;;;;;;
A01/0000020E96B50001;132426901713757505;2020-08-24;00:02:51.376;application/x-bolt;3681;0523573501;132426901400420000;2020-08-24;00:02:20.042;;;;;;23003;132426901630450000;2020-08-24;00:02:43.045;;;;;;;;100613_0000000853;;;;;;EDI;;Accept;;100613;20000;;2;;;;;;;;;;;;;
A01/0000020E96B60001;132426901742461178;2020-08-24;00:02:54.246;application/x-bolt;3700;0523579039;132426901429020000;2020-08-24;00:02:22.902;;;;;;23004;132426901659060000;2020-08-24;00:02:45.906;;;;;;;;100613_0000000854;;;;;;EDI;;Accept;;100613;20000;;2;;;;;;;;;;;;;
A01/0000020E96E5000D;132426907593577342;2020-08-24;00:12:39.358;application/x-bolt;52598;;132426901477760000;2020-08-24;00:02:27.776;;;;;;603002;132426907507780000;2020-08-24;00:12:30.778;;;;29988;;Timeout;20347;100613_0000000855;;;VCS license timeout;;;VCS;;Timeout;;100613;20000;;202;;;549656;;Timeout;50345;;;;;;;
A01/0000020E96F2000D;132426907642197444;2020-08-24;00:12:44.220;application/x-bolt;52089;;132426901525850000;2020-08-24;00:02:32.585;;;;;;603002;132426907555870000;2020-08-24;00:12:35.587;;;;29988;;Timeout;20349;100613_0000000856;;;VCS license timeout;;;VCS;;Timeout;;100613;20000;;202;;;549654;;Timeout;50347;;;;;;;
A01/0000020E96B70001;132426901871727803;2020-08-24;00:03:07.173;application/x-bolt;3687;0523573469;132426901558310000;2020-08-24;00:02:35.831;;;;;;23003;132426901788340000;2020-08-24;00:02:58.834;;;;;;;;100613_0000000857;;;;;;EDI;;Accept;;100613;20000;;2;;;;;;;;;;;;;
A01/0000020E96B80001;132426901898559934;2020-08-24;00:03:09.856;application/x-bolt;3694;0523573545;132426901585140000;2020-08-24;00:02:38.514;;;;;;23003;132426901815170000;2020-08-24;00:03:01.517;;;;;;;;100613_0000000858;;;;;;EDI;;Accept;;100613;20000;;2;;;;;;;;;;;;;
A01/0000020E96B90001;132426901939743907;2020-08-24;00:03:13.974;application/x-bolt;3701;0523586756;132426901624050000;2020-08-24;00:02:42.405;;;;;;23003;132426901854080000;2020-08-24;00:03:05.408;;;;;;;;100613_0000000859;;;;;;EDI;;Accept;;100613;20000;;2;;;;;;;;;;;;;
A01/0000020E96BA0001;132426901996000306;2020-08-24;00:03:19.600;application/x-bolt;3692;0523585805;132426901681370000;2020-08-24;00:02:48.137;;;;;;23126;132426901912630000;2020-08-24;00:03:11.263;;;;;;;;100613_0000000860;;;;;;EDI;;Accept;;100613;20112;;2;;;;;;;;;;;;;
A01/0000020E96BB0001;132426902058171589;2020-08-24;00:03:25.817;application/x-bolt;3681;0523588636;132426901742360000;2020-08-24;00:02:54.236;;;;;;23003;132426901972390000;2020-08-24;00:03:17.239;;;;;;;;100613_0000000861;;;;;;EDI;;Accept;;100613;20000;;2;;;;;;;;;;;;;
A01/0000020E96BC0001;132426902084943669;2020-08-24;00:03:28.494;application/x-bolt;3709;0523569594;132426901771120000;2020-08-24;00:02:57.112;;;;;;23049;132426902001610000;2020-08-24;00:03:20.161;;;;;;;;100613_0000000862;;;;;;EDI;;Accept;;100613;20000;;2;;;;;;;;;;;;;
A01/0000020E96BD0001;132426902114988450;2020-08-24;00:03:31.499;application/x-bolt;3691;0523582057;132426901800260000;2020-08-24;00:03:00.026;;;;;;23134;132426902031600000;2020-08-24;00:03:23.160;;;;;;;;100613_0000000863;;;;;;EDI;;Accept;;100613;20131;;2;;;;;;;;;;;;;
A01/0000020E96BE0001;132426902181663446;2020-08-24;00:03:38.166;application/x-bolt;3703;0523578106;132426901868320000;2020-08-24;00:03:06.832;;;;;;23003;132426902098350000;2020-08-24;00:03:29.835;;;;;;;;100613_0000000864;;;;;;EDI;;Accept;;100613;20000;;2;;;;;;;;;;;;;
A01/0000020E96BF0001;132426902235547892;2020-08-24;00:03:43.555;application/x-bolt;3709;0523575526;132426901922170000;2020-08-24;00:03:12.217;;;;;;23003;132426902152200000;2020-08-24;00:03:35.220;;;;;;;;100613_0000000865;;;;;;EDI;;Accept;;100613;20000;;2;;;;;;;;;;;;;
A01/0000020E96FF000D;132426908149686038;2020-08-24;00:13:34.969;application/x-bolt;52699;;132426902033700000;2020-08-24;00:03:23.370;;;;;;603001;132426908063710000;2020-08-24;00:13:26.371;;;;29988;;Timeout;20372;100613_0000000866;;;VCS license timeout;;;VCS;;Timeout;;100613;20000;;202;;;549629;;Timeout;50371;;;;;;;
A01/0000020E96C00002;132426902382689259;2020-08-24;00:03:58.269;application/x-bolt;4015;0523580091 / 0546160505 / 0235818112 / 0523273869;132426902069270000;2020-08-24;00:03:26.927;;;;;;23004;132426902299310000;2020-08-24;00:03:49.931;;;;;;;;100613_0000000867;;;Multiple main barcodes detected;;;EDI;;Accept;;100613;20000;;2;;;;;;;;;;;;;
A01/0000020E96C20001;132426902418628904;2020-08-24;00:04:01.863;application/x-bolt;3666;0390942980;132426902105200000;2020-08-24;00:03:30.520;;;;;;23003;132426902335230000;2020-08-24;00:03:53.523;;;;;;;;100613_0000000868;;;;;;EDI;;Accept;;100613;20000;;2;;;;;;;;;;;;;
A01/0000020E96C30001;132426902445511073;2020-08-24;00:04:04.551;application/x-bolt;3681;0523586701;132426902132130000;2020-08-24;00:03:33.213;;;;;;23003;132426902362160000;2020-08-24;00:03:56.216;;;;;;;;100613_0000000869;;;;;;EDI;;Accept;;100613;20000;;2;;;;;;;;;;;;;
A01/0000020E96C40001;132426902478298119;2020-08-24;00:04:07.830;application/x-bolt;3706;0523573520;132426902164880000;2020-08-24;00:03:36.488;;;;;;23003;132426902394910000;2020-08-24;00:03:59.491;;;;;;;;100613_0000000870;;;;;;EDI;;Accept;;100613;20000;;2;;;;;;;;;;;;;
A01/0000020E96C50001;132426902527889022;2020-08-24;00:04:12.789;application/x-bolt;3702;0523581011;132426902214550000;2020-08-24;00:03:41.455;;;;;;23003;132426902444580000;2020-08-24;00:04:04.458;;;;;;;;100613_0000000871;;;;;;EDI;;Accept;;100613;20000;;2;;;;;;;;;;;;;
A01/0000020E96C60002;132426902552499324;2020-08-24;00:04:15.250;application/x-bolt;3832;0523585783 / 0115144560;132426902239090000;2020-08-24;00:03:43.909;;;;;;23003;132426902469120000;2020-08-24;00:04:06.912;;;;;;;;100613_0000000872;;;Multiple main barcodes detected;;;EDI;;Accept;;100613;20000;;2;;;;;;;;;;;;;
A01/0000020E96C80002;132426902583094559;2020-08-24;00:04:18.309;application/x-bolt;3849;0235653800 / 0523582807;132426902269680000;2020-08-24;00:03:46.968;;;;;;23004;132426902499720000;2020-08-24;00:04:09.972;;;;;;;;100613_0000000873;;;Multiple main barcodes detected;;;EDI;;Accept;;100613;20000;;2;;;;;;;;;;;;;
A01/0000020E96CA0002;132426902614080117;2020-08-24;00:04:21.408;application/x-bolt;3897;6006813682 / 0523577238 / 0523561499;132426902300670000;2020-08-24;00:03:50.067;;;;;;23004;132426902530710000;2020-08-24;00:04:13.071;;;;;;;;100613_0000000874;;;Multiple main barcodes detected;;;EDI;;Accept;;100613;20000;;2;;;;;;;;;;;;;
A01/0000020E96CC0001;132426902641853025;2020-08-24;00:04:24.185;application/x-bolt;3683;0523570479;132426902328430000;2020-08-24;00:03:52.843;;;;;;23003;132426902558460000;2020-08-24;00:04:15.846;;;;;;;;100613_0000000875;;;;;;EDI;;Accept;;100613;20000;;2;;;;;;;;;;;;;
A01/0000020E96CD0001;132426902678172980;2020-08-24;00:04:27.817;application/x-bolt;3704;0523573468;132426902364810000;2020-08-24;00:03:56.481;;;;;;23003;132426902594840000;2020-08-24;00:04:19.484;;;;;;;;100613_0000000876;;;;;;EDI;;Accept;;100613;20000;;2;;;;;;;;;;;;;
A01/0000020E970C000D;132426908517749627;2020-08-24;00:14:11.775;application/x-bolt;51607;;132426902401930000;2020-08-24;00:04:00.193;;;;;;603003;132426908431960000;2020-08-24;00:14:03.196;;;;29988;;Timeout;20350;100613_0000000877;;;VCS license timeout;;;VCS;;Timeout;;100613;20000;;202;;;549652;;Timeout;50349;;;;;;;
