BRL;ItemTime;ItemTime (local date);ItemTime (local time);BlobType;BlobSize;Barcode;CreateTime;CreateTime (local date);CreateTime (local time);Destination;DestinationAirport;DestinationDate;DestinationFlightNr;DestinationSource;Duration;FinishTime;FinishTime (local date);FinishTime (local time);Flags;LicensePlate;OCRExecute;OCRQueue;OCRRemarks;OCRResult;OCRStart;PieceId;ProcessPlanIDName;ProcessPlanIDVersion;Remarks;Side;SideSequence;Source;SpecialCategories;Status;Transfer;Tunnel;TunnelDuration;TunnelRemarks;TunnelSignals;TunnelType;VCSLicenseExecute;VCSLicenseQueue;VCSLicenseRemarks;VCSLicenseResult;VCSLicenseStart;VCSLicenseUser;VCSNoBSMExecute;VCSNoBSMQueue;VCSNoBSMRemarks;VCSNoBSMResult;VCSNoBSMStart;VCSNoBSMUser
A01/000001FC275C0002;132402708379078706;2020-07-27;00:00:37.908;application/x-bolt;3749;0235592870;132402708014720000;2020-07-27;00:00:01.472;;;;;;23003;132402708244750000;2020-07-27;00:00:24.475;;;;;;;;100309_0000000155;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/000001FC275E0002;132402708415058381;2020-07-27;00:00:41.506;application/x-bolt;3752;0235592843;132402708050750000;2020-07-27;00:00:05.075;;;;;;23003;132402708280780000;2020-07-27;00:00:28.078;;;;;;;;100309_0000000156;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/000001FC27600002;132402708458113896;2020-07-27;00:00:45.811;application/x-bolt;3749;0235592826;132402708093780000;2020-07-27;00:00:09.378;;;;;;23003;132402708323810000;2020-07-27;00:00:32.381;;;;;;;;100309_0000000157;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/000001FC27620002;132402708488508968;2020-07-27;00:00:48.851;application/x-bolt;3734;0235592871;132402708124090000;2020-07-27;00:00:12.409;;;;;;23003;132402708354120000;2020-07-27;00:00:35.412;;;;;;;;100309_0000000158;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/000001FC277E0002;132402708577102040;2020-07-27;00:00:57.710;application/x-bolt;3775;0235592915;132402708212640000;2020-07-27;00:00:21.264;;;;;;23006;132402708442700000;2020-07-27;00:00:44.270;;;;;;;;100309_0000000159;;;;;;EDI;;Accept;;100309;20002;;2;Arrivals;;;;;;;;;;;;
A01/000001FC27800002;132402708628294268;2020-07-27;00:01:02.829;application/x-bolt;3755;0235592872;132402708263950000;2020-07-27;00:00:26.395;;;;;;23003;132402708493980000;2020-07-27;00:00:49.398;;;;;;;;100309_0000000160;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/000001FC278F0002;132402708663733496;2020-07-27;00:01:06.373;application/x-bolt;3747;0235592869;132402708299370000;2020-07-27;00:00:29.937;;;;;;23003;132402708529400000;2020-07-27;00:00:52.940;;;;;;;;100309_0000000161;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/000001FC279E0002;132402708711512907;2020-07-27;00:01:11.151;application/x-bolt;3741;0235593287;132402708347140000;2020-07-27;00:00:34.714;;;;;;23003;132402708577170000;2020-07-27;00:00:57.717;;;;;;;;100309_0000000162;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/000001FC27A00002;132402708747462559;2020-07-27;00:01:14.746;application/x-bolt;3743;0235592952;132402708383110000;2020-07-27;00:00:38.311;;;;;;23003;132402708613140000;2020-07-27;00:01:01.314;;;;;;;;100309_0000000163;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/000001FC27A20002;132402708776626613;2020-07-27;00:01:17.663;application/x-bolt;3737;0235592804;132402708412140000;2020-07-27;00:00:41.214;;;;;;23003;132402708642170000;2020-07-27;00:01:04.217;;;;;;;;100309_0000000164;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/000001FC27C00001;132402709224836309;2020-07-27;00:02:02.484;application/x-bolt;3701;0235597455;132402708744040000;2020-07-27;00:01:14.404;;;;;;23315;132402708977190000;2020-07-27;00:01:37.719;;;;;;;;101103_0000000186;;;;;;EDI;;Accept;;101103;20001;;2;;;;;;;;;;;;;
A01/000001FC27C10001;132402709252699291;2020-07-27;00:02:05.270;application/x-bolt;3710;0235595555;132402708775040000;2020-07-27;00:01:17.504;;;;;;23002;132402709005060000;2020-07-27;00:01:40.506;;;;;;;;101103_0000000187;;;;;;EDI;;Accept;;101103;20000;;2;;;;;;;;;;;;;
A01/000001FC27C20001;132402709289079297;2020-07-27;00:02:08.908;application/x-bolt;3704;0235598266;132402708811420000;2020-07-27;00:01:21.142;;;;;;23003;132402709041450000;2020-07-27;00:01:44.145;;;;;;;;101103_0000000188;;;;;;EDI;;Accept;;101103;20000;;2;;;;;;;;;;;;;
A01/000001FC27C30002;132402709321375939;2020-07-27;00:02:12.138;application/x-bolt;3853;0235598225 / 0235466858;132402708843530000;2020-07-27;00:01:24.353;;;;;;23006;132402709073590000;2020-07-27;00:01:47.359;;;;;;;;101103_0000000189;;;Multiple main barcodes detected;;;EDI;;Accept;;101103;20000;;2;;;;;;;;;;;;;
A01/000001FC27C50001;132402709351500785;2020-07-27;00:02:15.150;application/x-bolt;3695;0235597306;132402708873750000;2020-07-27;00:01:27.375;;;;;;23007;132402709103820000;2020-07-27;00:01:50.382;;;;;;;;101103_0000000190;;;;;;EDI;;Accept;;101103;20000;;2;;;;;;;;;;;;;
A01/000001FC27C70001;132402709383827451;2020-07-27;00:02:18.383;application/x-bolt;3701;0235597442;132402708906120000;2020-07-27;00:01:30.612;;;;;;23003;132402709136150000;2020-07-27;00:01:53.615;;;;;;;;101103_0000000191;;;;;;EDI;;Accept;;101103;20000;;2;;;;;;;;;;;;;
A01/000001FC28D3000E;132402715218159770;2020-07-27;00:12:01.816;application/x-bolt;54596;;132402708937860000;2020-07-27;00:01:33.786;;;;;;603002;132402714967880000;2020-07-27;00:11:36.788;;;;29978;;Timeout;20912;101103_0000000192;;;VCS license timeout;Camera02;14;VCS;;Timeout;;101103;20000;;202;;;549101;;Timeout;50900;;;;;;;
A01/000001FC27C90001;132402709445057952;2020-07-27;00:02:24.506;application/x-bolt;3703;0235597843;132402708967400000;2020-07-27;00:01:36.740;;;;;;23003;132402709197430000;2020-07-27;00:01:59.743;;;;;;;;101103_0000000193;;;;;;EDI;;Accept;;101103;20000;;2;;;;;;;;;;;;;
A01/000001FC27D70002;132402709479666501;2020-07-27;00:02:27.967;application/x-bolt;3721;0235595436;132402708999860000;2020-07-27;00:01:39.986;;;;;;23051;132402709230370000;2020-07-27;00:02:03.037;;;;;;;;101103_0000000194;;;;;;EDI;;Accept;;101103;20000;;2;;;;;;;;;;;;;
A01/000001FC27D90001;132402709504537012;2020-07-27;00:02:30.454;application/x-bolt;3696;0235597456;132402709026790000;2020-07-27;00:01:42.679;;;;;;23012;132402709256910000;2020-07-27;00:02:05.691;;;;;;;;101103_0000000195;;;;;;EDI;;Accept;;101103;20000;;2;;;;;;;;;;;;;
