BRL;ItemTime;ItemTime (local date);ItemTime (local time);BlobType;BlobSize;Barcode;CreateTime;CreateTime (local date);CreateTime (local time);Destination;DestinationAirport;DestinationDate;DestinationFlightNr;DestinationSource;Duration;FinishTime;FinishTime (local date);FinishTime (local time);Flags;LicensePlate;OCRExecute;OCRQueue;OCRRemarks;OCRResult;OCRStart;PieceId;ProcessPlanIDName;ProcessPlanIDVersion;Remarks;Side;SideSequence;Source;SpecialCategories;Status;Transfer;Tunnel;TunnelDuration;TunnelRemarks;TunnelSignals;TunnelType;VCSLicenseExecute;VCSLicenseQueue;VCSLicenseRemarks;VCSLicenseResult;VCSLicenseStart;VCSLicenseUser;VCSNoBSMExecute;VCSNoBSMQueue;VCSNoBSMRemarks;VCSNoBSMResult;VCSNoBSMStart;VCSNoBSMUser
A01/000001E286950002;132303982637428462;2020-04-03;17:37:43.743;application/x-bolt;3926;0235904670 / 0235732727 / 0235904674;132303982334190000;2020-04-03;17:37:13.419;;;;;;23004;132303982564230000;2020-04-03;17:37:36.423;;;;;;;;101103_0000000770;;;Multiple main barcodes detected;;;EDI;;Accept;;101103;20000;;2;;;;;;;;;;;;;
A01/000001E286970001;132303982690062854;2020-04-03;17:37:49.006;application/x-bolt;3706;0235904646;132303982386950000;2020-04-03;17:37:18.695;;;;;;23003;132303982616980000;2020-04-03;17:37:41.698;;;;;;;;101103_0000000771;;;;;;EDI;;Accept;;101103;20000;;2;;;;;;;;;;;;;
A01/000001E286980001;132303982717706167;2020-04-03;17:37:51.771;application/x-bolt;3701;0235904559;132303982414640000;2020-04-03;17:37:21.464;;;;;;23003;132303982644670000;2020-04-03;17:37:44.467;;;;;;;;101103_0000000772;;;;;;EDI;;Accept;;101103;20000;;2;;;;;;;;;;;;;
A01/000001E286990001;132303982765686630;2020-04-03;17:37:56.569;application/x-bolt;3686;0235904448;132303982462660000;2020-04-03;17:37:26.266;;;;;;23003;132303982692690000;2020-04-03;17:37:49.269;;;;;;;;101103_0000000773;;;;;;EDI;;Accept;;101103;20000;;2;;;;;;;;;;;;;
A01/000001E2869A0001;132303982796852919;2020-04-03;17:37:59.685;application/x-bolt;3697;0235904522;132303982493720000;2020-04-03;17:37:29.372;;;;;;23003;132303982723750000;2020-04-03;17:37:52.375;;;;;;;;101103_0000000774;;;;;;EDI;;Accept;;101103;20000;;2;;;;;;;;;;;;;
A01/000001E2869B0001;132303982831251926;2020-04-03;17:38:03.125;application/x-bolt;3680;0235904759;132303982528120000;2020-04-03;17:37:32.812;;;;;;23003;132303982758150000;2020-04-03;17:37:55.815;;;;;;;;101103_0000000775;;;;;;EDI;;Accept;;101103;20000;;2;;;;;;;;;;;;;
A01/000001E2869C0001;132303982861767662;2020-04-03;17:38:06.177;application/x-bolt;3702;0235904803;132303982569730000;2020-04-03;17:37:36.973;;;;;;23003;132303982799760000;2020-04-03;17:37:59.976;;;;;;;;101109_0000000271;;;;;;EDI;;Accept;;101109;20000;;2;;;;;;;;;;;;;
A01/000001E2869D0001;132303982874808660;2020-04-03;17:38:07.481;application/x-bolt;3698;0235904560;132303982571720000;2020-04-03;17:37:37.172;;;;;;23003;132303982801750000;2020-04-03;17:38:00.175;;;;;;;;101103_0000000776;;;;;;EDI;;Accept;;101103;20000;;2;;;;;;;;;;;;;
A01/000001E2869E0002;132303982890772122;2020-04-03;17:38:09.077;application/x-bolt;3821;0233904860 / 0235904860;132303982598610000;2020-04-03;17:37:39.861;;;;;;23004;132303982828650000;2020-04-03;17:38:02.865;;;;;;;;101109_0000000272;;;Multiple main barcodes detected;;;EDI;;Accept;;101109;20000;;2;;;;;;;;;;;;;
A01/000001E286A00001;132303982909547959;2020-04-03;17:38:10.955;application/x-bolt;3709;0235904487;132303982606470000;2020-04-03;17:37:40.647;;;;;;23003;132303982836500000;2020-04-03;17:38:03.650;;;;;;;;101103_0000000777;;;;;;EDI;;Accept;;101103;20000;;2;;;;;;;;;;;;;
A01/000001E286A10001;132303982941344775;2020-04-03;17:38:14.134;application/x-bolt;3692;0235904543;132303982638210000;2020-04-03;17:37:43.821;;;;;;23003;132303982868240000;2020-04-03;17:38:06.824;;;;;;;;101103_0000000778;;;;;;EDI;;Accept;;101103;20000;;2;;;;;;;;;;;;;
A01/000001E286A20001;132303982960090588;2020-04-03;17:38:16.009;application/x-bolt;3691;0235904640;132303982668030000;2020-04-03;17:37:46.803;;;;;;23003;132303982898060000;2020-04-03;17:38:09.806;;;;;;;;101109_0000000273;;;;;;EDI;;Accept;;101109;20000;;2;;;;;;;;;;;;;
