BRL;ItemTime;ItemTime (local date);ItemTime (local time);BlobType;BlobSize;Barcode;CreateTime;CreateTime (local date);CreateTime (local time);Destination;DestinationAirport;DestinationDate;DestinationFlightNr;DestinationSource;Duration;FinishTime;FinishTime (local date);FinishTime (local time);Flags;LicensePlate;OCRExecute;OCRQueue;OCRRemarks;OCRResult;OCRStart;PieceId;ProcessPlanIDName;ProcessPlanIDVersion;Remarks;Side;SideSequence;Source;SpecialCategories;Status;Transfer;Tunnel;TunnelDuration;TunnelRemarks;TunnelSignals;TunnelType;VCSLicenseExecute;VCSLicenseQueue;VCSLicenseRemarks;VCSLicenseResult;VCSLicenseStart;VCSLicenseUser;VCSNoBSMExecute;VCSNoBSMQueue;VCSNoBSMRemarks;VCSNoBSMResult;VCSNoBSMStart;VCSNoBSMUser
A01/000001E344E60001;132356099868718395;2020-06-03;01:19:46.872;application/x-bolt;3711;0235263138;132356099549994000;2020-06-03;01:19:14.999;;;;;;23003;132356099780024000;2020-06-03;01:19:38.002;;;;;;;;100803_0000000383;;;;;;EDI;;Accept;;100803;20000;;2;;;;;;;;;;;;;
A01/000001E344E70001;132356100003890481;2020-06-03;01:20:00.389;application/x-bolt;3697;0235263151;132356099685194000;2020-06-03;01:19:28.519;;;;;;23003;132356099915224000;2020-06-03;01:19:51.522;;;;;;;;100803_0000000384;;;;;;EDI;;Accept;;100803;20000;;2;;;;;;;;;;;;;
A01/000001E344E80001;132356100035806948;2020-06-03;01:20:03.581;application/x-bolt;3678;0235263145;132356099717144000;2020-06-03;01:19:31.714;;;;;;23003;132356099947174000;2020-06-03;01:19:54.717;;;;;;;;100803_0000000385;;;;;;EDI;;Accept;;100803;20000;;2;;;;;;;;;;;;;
A01/000001E344E90002;132356100070525739;2020-06-03;01:20:07.053;application/x-bolt;3719;0235263150;132356099745354000;2020-06-03;01:19:34.535;;;;;;23005;132356099975404000;2020-06-03;01:19:57.540;;;;;;;;100803_0000000386;;;;;;EDI;;Accept;;100803;20000;;2;;;;;;;;;;;;;
A01/000001E344EB0001;132356100096237054;2020-06-03;01:20:09.624;application/x-bolt;3700;0235263025;132356099777254000;2020-06-03;01:19:37.725;;;;;;23031;132356100007564000;2020-06-03;01:20:00.756;;;;;;;;100803_0000000387;;;;;;EDI;;Accept;;100803;20005;;2;;;;;;;;;;;;;
A01/000001E344EC0001;132356100181537790;2020-06-03;01:20:18.154;application/x-bolt;3706;0235263118;132356099862874000;2020-06-03;01:19:46.287;;;;;;23003;132356100092904000;2020-06-03;01:20:09.290;;;;;;;;100803_0000000388;;;;;;EDI;;Accept;;100803;20000;;2;;;;;;;;;;;;;
A01/000001E344ED0001;132356100235302370;2020-06-03;01:20:23.530;application/x-bolt;3707;0235263144;132356099916594000;2020-06-03;01:19:51.659;;;;;;23003;132356100146624000;2020-06-03;01:20:14.662;;;;;;;;100803_0000000389;;;;;;EDI;;Accept;;100803;20000;;2;;;;;;;;;;;;;
A01/000001E344EE0001;132356100330691472;2020-06-03;01:20:33.069;application/x-bolt;3701;0235263146;132356100011934000;2020-06-03;01:20:01.193;;;;;;23004;132356100241974000;2020-06-03;01:20:24.197;;;;;;;;100803_0000000390;;;;;;EDI;;Accept;;100803;20000;;2;;;;;;;;;;;;;
A01/000001E344EF0001;132356100421646893;2020-06-03;01:20:42.165;application/x-bolt;3697;0235263137;132356100102934000;2020-06-03;01:20:10.293;;;;;;23003;132356100332964000;2020-06-03;01:20:33.296;;;;;;;;100803_0000000391;;;;;;EDI;;Accept;;100803;20000;;2;;;;;;;;;;;;;
A01/000001E344F00001;132356100450490810;2020-06-03;01:20:45.049;application/x-bolt;3698;0235263106;132356100131774000;2020-06-03;01:20:13.177;;;;;;23003;132356100361804000;2020-06-03;01:20:36.180;;;;;;;;100803_0000000392;;;;;;EDI;;Accept;;100803;20000;;2;;;;;;;;;;;;;
