BRL;ItemTime;ItemTime (local date);ItemTime (local time);BlobType;BlobSize;Barcode;CreateTime;CreateTime (local date);CreateTime (local time);Destination;DestinationAirport;DestinationDate;DestinationFlightNr;DestinationSource;Duration;FinishTime;FinishTime (local date);FinishTime (local time);Flags;LicensePlate;OCRExecute;OCRQueue;OCRRemarks;OCRResult;OCRStart;PieceId;ProcessPlanIDName;ProcessPlanIDVersion;Remarks;Side;SideSequence;Source;SpecialCategories;Status;Transfer;Tunnel;TunnelDuration;TunnelRemarks;TunnelSignals;TunnelType;VCSLicenseExecute;VCSLicenseQueue;VCSLicenseRemarks;VCSLicenseResult;VCSLicenseStart;VCSLicenseUser;VCSNoBSMExecute;VCSNoBSMQueue;VCSNoBSMRemarks;VCSNoBSMResult;VCSNoBSMStart;VCSNoBSMUser
A01/000001E446020001;132361240428538404;2020-06-09;00:07:22.854;application/x-bolt;3697;0235405527;132361240121710000;2020-06-09;00:06:52.171;;;;;;23002;132361240351730000;2020-06-09;00:07:15.173;;;;;;;;100921_0000000008;;;;;;EDI;;Accept;;100921;20000;;2;;;;;;;;;;;;;
A01/000001E4464E000E;132361246345366256;2020-06-09;00:17:14.537;application/x-bolt;52819;;132361240234560000;2020-06-09;00:07:03.456;;;;;;603145;132361246266010000;2020-06-09;00:17:06.601;;;;29988;;Timeout;20338;100921_0000000009;;;VCS license timeout;;;VCS;;Timeout;;100921;20000;;202;;;549804;;Timeout;50338;;;;;;;
A01/000001E446030001;132361240568936677;2020-06-09;00:07:36.894;application/x-bolt;3708;0235405751;132361240256830000;2020-06-09;00:07:05.683;;;;;;23006;132361240486890000;2020-06-09;00:07:28.689;;;;;;;;100921_0000000010;;;;;;EDI;;Accept;;100921;20000;;2;;;;;;;;;;;;;
A01/000001E446040002;132361240591505689;2020-06-09;00:07:39.151;application/x-bolt;3729;0235406225;132361240283980000;2020-06-09;00:07:08.398;;;;;;23011;132361240514090000;2020-06-09;00:07:31.409;;;;;;;;100921_0000000011;;;;;;EDI;;Accept;;100921;20000;;2;;;;;;;;;;;;;
A01/000001E446060001;132361240623062271;2020-06-09;00:07:42.306;application/x-bolt;3711;0235403993;132361240315270000;2020-06-09;00:07:11.527;;;;;;23094;132361240546210000;2020-06-09;00:07:34.621;;;;;;;;100921_0000000012;;;;;;EDI;;Accept;;100921;20071;;2;;;;;;;;;;;;;
A01/000001E446070002;132361240655359481;2020-06-09;00:07:45.536;application/x-bolt;3728;0235405953;132361240347740000;2020-06-09;00:07:14.774;;;;;;23009;132361240577830000;2020-06-09;00:07:37.783;;;;;;;;100921_0000000013;;;;;;EDI;;Accept;;100921;20002;;2;;;;;;;;;;;;;
A01/000001E446090002;132361240685614964;2020-06-09;00:07:48.561;application/x-bolt;3719;0235405738;132361240378250000;2020-06-09;00:07:17.825;;;;;;23041;132361240608660000;2020-06-09;00:07:40.866;;;;;;;;100921_0000000014;;;;;;EDI;;Accept;;100921;20000;;2;;;;;;;;;;;;;
A01/000001E4465E000E;132361246514296337;2020-06-09;00:17:31.430;application/x-bolt;52980;;132361240404890000;2020-06-09;00:07:20.489;;;;;;603002;132361246434910000;2020-06-09;00:17:23.491;;;;29988;;Timeout;20355;100921_0000000015;;;VCS license timeout;;;VCS;;Timeout;;100921;20000;;202;;;549648;;Timeout;50353;;;;;;;
A01/000001E4460B0001;132361240741111713;2020-06-09;00:07:54.111;application/x-bolt;3693;0235406221;132361240434260000;2020-06-09;00:07:23.426;;;;;;23004;132361240664300000;2020-06-09;00:07:46.430;;;;;;;;100921_0000000016;;;;;;EDI;;Accept;;100921;20000;;2;;;;;;;;;;;;;
A01/000001E4460C0001;132361240883781897;2020-06-09;00:08:08.378;application/x-bolt;3710;0235406296;132361240576890000;2020-06-09;00:07:37.689;;;;;;23003;132361240806920000;2020-06-09;00:08:00.692;;;;;;;;100921_0000000017;;;;;;EDI;;Accept;;100921;20000;;2;;;;;;;;;;;;;
A01/000001E4460D0001;132361240915508622;2020-06-09;00:08:11.551;application/x-bolt;3683;0235406269;132361240608680000;2020-06-09;00:07:40.868;;;;;;23003;132361240838710000;2020-06-09;00:08:03.871;;;;;;;;100921_0000000018;;;;;;EDI;;Accept;;100921;20000;;2;;;;;;;;;;;;;
A01/000001E4460E0001;132361241585232792;2020-06-09;00:09:18.523;application/x-bolt;3704;0235406010;132361241272390000;2020-06-09;00:08:47.239;;;;;;23003;132361241502420000;2020-06-09;00:09:10.242;;;;;;;;101103_0000000444;;;;;;EDI;;Accept;;101103;20000;;2;;;;;;;;;;;;;
A01/000001E4460F0001;132361241614467423;2020-06-09;00:09:21.447;application/x-bolt;3685;0235405802;132361241301600000;2020-06-09;00:08:50.160;;;;;;23003;132361241531630000;2020-06-09;00:09:13.163;;;;;;;;101103_0000000445;;;;;;EDI;;Accept;;101103;20000;;2;;;;;;;;;;;;;
