BRL;ItemTime;ItemTime (local date);ItemTime (local time);BlobType;BlobSize;Barcode;CreateTime;CreateTime (local date);CreateTime (local time);Destination;DestinationAirport;DestinationDate;DestinationFlightNr;DestinationSource;Duration;FinishTime;FinishTime (local date);FinishTime (local time);Flags;LicensePlate;OCRExecute;OCRQueue;OCRRemarks;OCRResult;OCRStart;PieceId;ProcessPlanIDName;ProcessPlanIDVersion;Remarks;Side;SideSequence;Source;SpecialCategories;Status;Transfer;Tunnel;TunnelDuration;TunnelRemarks;TunnelSignals;TunnelType;VCSLicenseExecute;VCSLicenseQueue;VCSLicenseRemarks;VCSLicenseResult;VCSLicenseStart;VCSLicenseUser;VCSNoBSMExecute;VCSNoBSMQueue;VCSNoBSMRemarks;VCSNoBSMResult;VCSNoBSMStart;VCSNoBSMUser
A01/000001E2C35A000D;132353887070271207;2020-05-31;11:51:47.027;application/x-bolt;51778;;132353880933302000;2020-05-31;11:41:33.330;;;;;;603248;132353886965782000;2020-05-31;11:51:36.578;;;;29988;;Timeout;20485;101115_0000000001;;;VCS license timeout;;;VCS;;Timeout;;101115;20101;;202;;;549725;;Timeout;50483;;;;;;;
A01/000001E2C367000D;132353887095952498;2020-05-31;11:51:49.595;application/x-bolt;51610;;132353880961302000;2020-05-31;11:41:36.130;;;;;;603001;132353886991312000;2020-05-31;11:51:39.131;;;;29980;;Timeout;20442;101115_0000000002;;;VCS license timeout;;;VCS;;Timeout;;101115;20150;;202;;;549567;;Timeout;50433;;;;;;;
A01/000001E2C374000D;132353887128799740;2020-05-31;11:51:52.880;application/x-bolt;51498;;132353880992792000;2020-05-31;11:41:39.279;;;;;;603143;132353887024222000;2020-05-31;11:51:42.422;;;;30019;;Timeout;20349;101115_0000000003;;;VCS license timeout;;;VCS;;Timeout;;101115;20000;;202;;;549477;;Timeout;50524;;;;;;;
A01/000001E2C381000D;132353887162457648;2020-05-31;11:51:56.246;application/x-bolt;52121;;132353881026312000;2020-05-31;11:41:42.631;;;;;;603058;132353887056892000;2020-05-31;11:51:45.689;;;;30020;;Timeout;20553;101115_0000000004;;;VCS license timeout;;;VCS;;Timeout;;101115;20106;;202;;;549404;;Timeout;50596;;;;;;;
A01/000001E2C38E000D;132353887195424981;2020-05-31;11:51:59.542;application/x-bolt;51504;;132353881060552000;2020-05-31;11:41:46.055;;;;;;603025;132353887090802000;2020-05-31;11:51:49.080;;;;30016;;Timeout;20491;101115_0000000005;;;VCS license timeout;;;VCS;;Timeout;;101115;20000;;202;;;549473;;Timeout;50527;;;;;;;
A01/000001E2C39C000D;132353887230323920;2020-05-31;11:52:03.032;application/x-bolt;50566;;132353881095702000;2020-05-31;11:41:49.570;;;;;;603004;132353887125742000;2020-05-31;11:51:52.574;;;;29984;;Timeout;20417;101115_0000000006;;;VCS license timeout;;;VCS;;Timeout;;101115;20020;;202;;;549586;;Timeout;50415;;;;;;;
A01/000001E2C3A9000D;132353887259117799;2020-05-31;11:52:05.912;application/x-bolt;50678;;132353881124342000;2020-05-31;11:41:52.434;;;;;;603007;132353887154412000;2020-05-31;11:51:55.441;;;;29987;;Timeout;20310;101115_0000000007;;;VCS license timeout;;;VCS;;Timeout;;101115;20000;;202;;;549692;;Timeout;50308;;;;;;;
A01/000001E2C3B6000D;132353887289853286;2020-05-31;11:52:08.985;application/x-bolt;51657;;132353881152712000;2020-05-31;11:41:55.271;;;;;;603003;132353887182742000;2020-05-31;11:51:58.274;;;;29987;;Timeout;20603;101115_0000000008;;;VCS license timeout;;;VCS;;Timeout;;101115;20001;;202;;;549399;;Timeout;50602;;;;;;;
A01/000001E2C3C3000D;132353887338103292;2020-05-31;11:52:13.810;application/x-bolt;50632;;132353881197682000;2020-05-31;11:41:59.768;;;;;;603330;132353887230982000;2020-05-31;11:52:03.098;;;;30279;;Timeout;20334;101115_0000000009;;;VCS license timeout;;;VCS;;Timeout;;101115;20000;;202;;;549373;;Timeout;50627;;;;;;;
A01/000001E2C3D2000D;132353887372451780;2020-05-31;11:52:17.245;application/x-bolt;50437;;132353881233472000;2020-05-31;11:42:03.347;;;;;;603289;132353887266362000;2020-05-31;11:52:06.636;;;;29987;;Timeout;20331;101115_0000000010;;;VCS license timeout;;;VCS;;Timeout;;101115;20000;;202;;;549667;;Timeout;50333;;;;;;;
