BRL;ItemTime;ItemTime (local date);ItemTime (local time);BlobType;BlobSize;Barcode;CreateTime;CreateTime (local date);CreateTime (local time);Destination;DestinationAirport;DestinationDate;DestinationFlightNr;DestinationSource;Duration;FinishTime;FinishTime (local date);FinishTime (local time);Flags;LicensePlate;OCRExecute;OCRQueue;OCRRemarks;OCRResult;OCRStart;PieceId;ProcessPlanIDName;ProcessPlanIDVersion;Remarks;Side;SideSequence;Source;SpecialCategories;Status;Transfer;Tunnel;TunnelDuration;TunnelRemarks;TunnelSignals;TunnelType;VCSLicenseExecute;VCSLicenseQueue;VCSLicenseRemarks;VCSLicenseResult;VCSLicenseStart;VCSLicenseUser;VCSNoBSMExecute;VCSNoBSMQueue;VCSNoBSMRemarks;VCSNoBSMResult;VCSNoBSMStart;VCSNoBSMUser
A01/000001E27F270001;132303096287691512;2020-04-02;17:00:28.769;application/x-bolt;3679;0235901369;132303096002470000;2020-04-02;17:00:00.247;;;;;;23003;132303096232500000;2020-04-02;17:00:23.250;;;;;;;;101115_0000000346;;;;;;EDI;;Accept;;101115;20001;;2;;;;;;;;;;;;;
A01/000001E27F280001;132303096317426592;2020-04-02;17:00:31.743;application/x-bolt;3686;0235901450;132303096032200000;2020-04-02;17:00:03.220;;;;;;23003;132303096262230000;2020-04-02;17:00:26.223;;;;;;;;101115_0000000347;;;;;;EDI;;Accept;;101115;20000;;2;;;;;;;;;;;;;
A01/000001E27F290002;132303096350004068;2020-04-02;17:00:35.000;application/x-bolt;3821;0235901475 / 0235901415;132303096064850000;2020-04-02;17:00:06.485;;;;;;23003;132303096294880000;2020-04-02;17:00:29.488;;;;;;;;101115_0000000348;;;Multiple main barcodes detected;;;EDI;;Accept;;101115;20000;;2;;;;;;;;;;;;;
A01/000001E27F2B0002;132303096406811975;2020-04-02;17:00:40.681;application/x-bolt;3825;0235901455 / 0235716049;132303096121620000;2020-04-02;17:00:12.162;;;;;;23003;132303096351650000;2020-04-02;17:00:35.165;;;;;;;;101115_0000000349;;;Multiple main barcodes detected;;;EDI;;Accept;;101115;20000;;2;;;;;;;;;;;;;
A01/000001E280C5000D;132303102239841486;2020-04-02;17:10:23.984;application/x-bolt;51815;;132303096152130000;2020-04-02;17:00:15.213;;;;;;603001;132303102182140000;2020-04-02;17:10:18.214;;;;29986;;Timeout;20358;101115_0000000350;;;VCS license timeout;Camera08;12;VCS;;Timeout;;101115;20000;;202;;;549645;;Timeout;50355;;;;;;;
A01/000001E280D2000D;132303102273937415;2020-04-02;17:10:27.394;application/x-bolt;51140;;132303096186230000;2020-04-02;17:00:18.623;;;;;;603002;132303102216250000;2020-04-02;17:10:21.625;;;;30020;;Timeout;20328;101115_0000000351;;;VCS license timeout;;;VCS;;Timeout;;101115;20000;;202;;;549643;;Timeout;50358;;;;;;;
A01/000001E27F2D0001;132303096503383419;2020-04-02;17:00:50.338;application/x-bolt;3711;0235901437;132303096216460000;2020-04-02;17:00:21.646;;;;;;23027;132303096446730000;2020-04-02;17:00:44.673;;;;;;;;101115_0000000352;;;;;;EDI;;Accept;;101115;20001;;2;;;;;;;;;;;;;
A01/000001E280DF000D;132303102330670559;2020-04-02;17:10:33.067;application/x-bolt;50767;;132303096243080000;2020-04-02;17:00:24.308;;;;;;603001;132303102273090000;2020-04-02;17:10:27.309;;;;29984;;Timeout;20345;101115_0000000353;;;VCS license timeout;;;VCS;;Timeout;;101115;20000;;202;;;549660;;Timeout;50340;;;;;;;
A01/000001E27F2E0001;132303096561082082;2020-04-02;17:00:56.108;application/x-bolt;3706;0235901465;132303096274790000;2020-04-02;17:00:27.479;;;;;;23120;132303096505990000;2020-04-02;17:00:50.599;;;;;;;;101115_0000000354;;;;;;EDI;;Accept;;101115;20076;;2;;;;;;;;;;;;;
A01/000001E27F2F0001;132303096592688739;2020-04-02;17:00:59.269;application/x-bolt;3698;0235901378;132303096306900000;2020-04-02;17:00:30.690;;;;;;23065;132303096537550000;2020-04-02;17:00:53.755;;;;;;;;101115_0000000355;;;;;;EDI;;Accept;;101115;20061;;2;;;;;;;;;;;;;
