BRL;ItemTime;ItemTime (local date);ItemTime (local time);BlobType;BlobSize;Barcode;CreateTime;CreateTime (local date);CreateTime (local time);Destination;DestinationAirport;DestinationDate;DestinationFlightNr;DestinationSource;Duration;FinishTime;FinishTime (local date);FinishTime (local time);Flags;LicensePlate;OCRExecute;OCRQueue;OCRRemarks;OCRResult;OCRStart;PieceId;ProcessPlanIDName;ProcessPlanIDVersion;Remarks;Side;SideSequence;Source;SpecialCategories;Status;Transfer;Tunnel;TunnelDuration;TunnelRemarks;TunnelSignals;TunnelType;VCSLicenseExecute;VCSLicenseQueue;VCSLicenseRemarks;VCSLicenseResult;VCSLicenseStart;VCSLicenseUser;VCSNoBSMExecute;VCSNoBSMQueue;VCSNoBSMRemarks;VCSNoBSMResult;VCSNoBSMStart;VCSNoBSMUser
A01/000001E31FA30001;132354730737200792;2020-06-01;11:17:53.720;application/x-bolt;3694;0250817679;132354730436414000;2020-06-01;11:17:23.641;;;;;;23003;132354730666444000;2020-06-01;11:17:46.644;;;;;;;;100803_0000000190;;;;;;EDI;;Accept;;100803;20000;;2;;;;;;;;;;;;;
A01/000001E31FD4000D;132354736570257667;2020-06-01;11:27:37.026;application/x-bolt;52527;;132354730467074000;2020-06-01;11:17:26.707;;;;;;603002;132354736497094000;2020-06-01;11:27:29.709;;;;29987;;Timeout;20360;100803_0000000191;;;VCS license timeout;;;VCS;;Timeout;;100803;20000;;202;;;549644;;Timeout;50357;;;;;;;
A01/000001E31FA40001;132354730796399879;2020-06-01;11:17:59.640;application/x-bolt;3696;0250817643;132354730495484000;2020-06-01;11:17:29.548;;;;;;23003;132354730725514000;2020-06-01;11:17:52.551;;;;;;;;100803_0000000192;;;;;;EDI;;Accept;;100803;20000;;2;;;;;;;;;;;;;
A01/000001E31FA50001;132354730885794009;2020-06-01;11:18:08.579;application/x-bolt;3704;0250817628;132354730584914000;2020-06-01;11:17:38.491;;;;;;23008;132354730814994000;2020-06-01;11:18:01.499;;;;;;;;100803_0000000193;;;;;;EDI;;Accept;;100803;20003;;2;;;;;;;;;;;;;
A01/000001E31FA60001;132354730922934807;2020-06-01;11:18:12.293;application/x-bolt;3693;0250817631;132354730622134000;2020-06-01;11:17:42.213;;;;;;23003;132354730852164000;2020-06-01;11:18:05.216;;;;;;;;100803_0000000194;;;;;;EDI;;Accept;;100803;20000;;2;;;;;;;;;;;;;
A01/000001E31FA70002;132354730964899605;2020-06-01;11:18:16.490;application/x-bolt;3927;0250817630 / 0235736998 / 0250366418;132354730664154000;2020-06-01;11:17:46.415;;;;;;23004;132354730894194000;2020-06-01;11:18:09.419;;;;;;;;100803_0000000195;;;Multiple main barcodes detected;;;EDI;;Accept;;100803;20000;;2;;;;;;;;;;;;;
A01/000001E31FA90001;132354731034837596;2020-06-01;11:18:23.484;application/x-bolt;3681;0235892499;132354730734044000;2020-06-01;11:17:53.404;;;;;;23003;132354730964074000;2020-06-01;11:18:16.407;;;;;;;;100803_0000000196;;;;;;EDI;;Accept;;100803;20000;;2;;;;;;;;;;;;;
A01/000001E31FAA0001;132354731067654809;2020-06-01;11:18:26.765;application/x-bolt;3703;0250817637;132354730766864000;2020-06-01;11:17:56.686;;;;;;23003;132354730996894000;2020-06-01;11:18:19.689;;;;;;;;100803_0000000197;;;;;;EDI;;Accept;;100803;20000;;2;;;;;;;;;;;;;
A01/000001E31FE7000E;132354736905085313;2020-06-01;11:28:10.509;application/x-bolt;52746;;132354730801884000;2020-06-01;11:18:00.188;;;;;;603003;132354736831914000;2020-06-01;11:28:03.191;;;;29988;;Timeout;20336;100803_0000000198;;;VCS license timeout;;;VCS;;Timeout;;100803;20000;;202;;;549665;;Timeout;50336;;;;;;;
A01/000001E31FAB0001;132354731134900571;2020-06-01;11:18:33.490;application/x-bolt;3676;0250817638;132354730832304000;2020-06-01;11:18:03.230;;;;;;23164;132354731063944000;2020-06-01;11:18:26.394;;;;;;;;100803_0000000199;;;;;;EDI;;Accept;;100803;20000;;2;;;;;;;;;;;;;
