BRL;ItemTime;ItemTime (local date);ItemTime (local time);BlobType;BlobSize;Barcode;CreateTime;CreateTime (local date);CreateTime (local time);Destination;DestinationAirport;DestinationDate;DestinationFlightNr;DestinationSource;Duration;FinishTime;FinishTime (local date);FinishTime (local time);Flags;LicensePlate;OCRExecute;OCRQueue;OCRRemarks;OCRResult;OCRStart;PieceId;ProcessPlanIDName;ProcessPlanIDVersion;Remarks;Side;SideSequence;Source;SpecialCategories;Status;Transfer;Tunnel;TunnelDuration;TunnelRemarks;TunnelSignals;TunnelType;VCSLicenseExecute;VCSLicenseQueue;VCSLicenseRemarks;VCSLicenseResult;VCSLicenseStart;VCSLicenseUser;VCSNoBSMExecute;VCSNoBSMQueue;VCSNoBSMRemarks;VCSNoBSMResult;VCSNoBSMStart;VCSNoBSMUser
A01/0000021D8CC6000E;132453684428003761;2020-09-24;00:00:42.800;application/x-bolt;56128;;132453684010640000;2020-09-24;00:00:01.064;;;;;;34412;132453684354760000;2020-09-24;00:00:35.476;;;10964;102;;Reject;20327;100415_0000000235;;;"Enrichment ""VCCLicense"" cancelled: no requester available";Camera08;03;VCS;;Cancel;;100415;20000;;202;Arrivals;;4;Cancelled: no requester available;Cancel;31407;;;;;;;
A01/0000021D8CB50002;132453684344725071;2020-09-24;00:00:34.473;application/x-bolt;3891;0512629889 / 0950188235;132453684043350000;2020-09-24;00:00:04.335;;;;;;23004;132453684273390000;2020-09-24;00:00:27.339;;;;;;;;100415_0000000236;;;Multiple main barcodes detected;;;EDI;;Accept;;100415;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000021D8CB70002;132453684393034917;2020-09-24;00:00:39.303;application/x-bolt;3760;0512629861;132453684092180000;2020-09-24;00:00:09.218;;;;;;23005;132453684322230000;2020-09-24;00:00:32.223;;;;;;;;100415_0000000237;;;;;;EDI;;Accept;;100415;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000021D8CD40002;132453684429034612;2020-09-24;00:00:42.903;application/x-bolt;3746;0512629922;132453684124550000;2020-09-24;00:00:12.455;;;;;;23023;132453684354780000;2020-09-24;00:00:35.478;;;;;;;;100415_0000000238;;;;;;EDI;;Accept;;100415;20020;;2;Arrivals;;;;;;;;;;;;
A01/0000021D8CD60002;132453684458278732;2020-09-24;00:00:45.828;application/x-bolt;3749;0512629996;132453684157470000;2020-09-24;00:00:15.747;;;;;;23004;132453684387510000;2020-09-24;00:00:38.751;;;;;;;;100415_0000000239;;;;;;EDI;;Accept;;100415;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000021D8CE9000F;132453684630450743;2020-09-24;00:01:03.045;application/x-bolt;57518;;132453684188930000;2020-09-24;00:00:18.893;;;;;;36577;132453684554700000;2020-09-24;00:00:55.470;;;13031;224;;Reject;20297;100415_0000000240;;;"Enrichment ""VCCLicense"" cancelled: no requester available";Camera06;06;VCS;;Cancel;;100415;20000;;202;Arrivals;;4;Cancelled: no requester available;Cancel;33572;;;;;;;
A01/0000021D8CE50002;132453684520389965;2020-09-24;00:00:52.039;application/x-bolt;3745;0512629850;132453684219520000;2020-09-24;00:00:21.952;;;;;;23003;132453684449550000;2020-09-24;00:00:44.955;;;;;;;;100415_0000000241;;;;;;EDI;;Accept;;100415;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000021D8CFC000F;132453684705442600;2020-09-24;00:01:10.544;application/x-bolt;58066;;132453684251750000;2020-09-24;00:00:25.175;;;;;;38030;132453684632050000;2020-09-24;00:01:03.205;;;14408;280;;Reject;20306;100415_0000000242;;;"Enrichment ""VCCLicense"" cancelled: no requester available";Camera02;15;VCS;;Cancel;;100415;20000;;202;Arrivals;;9;Cancelled: no requester available;Cancel;35020;;;;;;;
A01/0000021D8CE70002;132453684580069188;2020-09-24;00:00:58.007;application/x-bolt;3761;0512629858;132453684279330000;2020-09-24;00:00:27.933;;;;;;23004;132453684509370000;2020-09-24;00:00:50.937;;;;;;;;100415_0000000243;;;;;;EDI;;Accept;;100415;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000021D8D11000F;132453684781955712;2020-09-24;00:01:18.196;application/x-bolt;58179;;132453684311860000;2020-09-24;00:00:31.186;;;;;;39684;132453684708700000;2020-09-24;00:01:10.870;;;14474;1610;;Reject;20577;100415_0000000244;;;"Enrichment ""VCCLicense"" cancelled: no requester available";Camera08;08;VCS;;Cancel;;100415;20000;;202;Arrivals;;3;Cancelled: no requester available;Cancel;36680;;;;;;;
A01/0000021D8CF80002;132453684643311353;2020-09-24;00:01:04.331;application/x-bolt;3742;0512629891;132453684342470000;2020-09-24;00:00:34.247;;;;;;23004;132453684572510000;2020-09-24;00:00:57.251;;;;;;;;100415_0000000245;;;;;;EDI;;Accept;;100415;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000021D8CFA0002;132453684676839008;2020-09-24;00:01:07.684;application/x-bolt;3763;0512630059;132453684374610000;2020-09-24;00:00:37.461;;;;;;23154;132453684606150000;2020-09-24;00:01:00.615;;;;;;;;100415_0000000246;;;;;;EDI;;Accept;;100415;20148;;2;Arrivals;;;;;;;;;;;;
A01/0000021D8D0B0002;132453684706573532;2020-09-24;00:01:10.657;application/x-bolt;3746;0512630025;132453684404150000;2020-09-24;00:00:40.415;;;;;;23093;132453684635080000;2020-09-24;00:01:03.508;;;;;;;;100415_0000000247;;;;;;EDI;;Accept;;100415;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000021D8D0D0002;132453684735707563;2020-09-24;00:01:13.571;application/x-bolt;3761;0512630070;132453684433280000;2020-09-24;00:00:43.328;;;;;;23159;132453684664870000;2020-09-24;00:01:06.487;;;;;;;;100415_0000000248;;;;;;EDI;;Accept;;100415;20034;;2;Arrivals;;;;;;;;;;;;
