BRL;ItemTime;ItemTime (local date);ItemTime (local time);BlobType;BlobSize;Barcode;CreateTime;CreateTime (local date);CreateTime (local time);Destination;DestinationAirport;DestinationDate;DestinationFlightNr;DestinationSource;Duration;FinishTime;FinishTime (local date);FinishTime (local time);Flags;LicensePlate;OCRExecute;OCRQueue;OCRRemarks;OCRResult;OCRStart;PieceId;ProcessPlanIDName;ProcessPlanIDVersion;Remarks;Side;SideSequence;Source;SpecialCategories;Status;Transfer;Tunnel;TunnelDuration;TunnelRemarks;TunnelSignals;TunnelType;VCSLicenseExecute;VCSLicenseQueue;VCSLicenseRemarks;VCSLicenseResult;VCSLicenseStart;VCSLicenseUser;VCSNoBSMExecute;VCSNoBSMQueue;VCSNoBSMRemarks;VCSNoBSMResult;VCSNoBSMStart;VCSNoBSMUser
D01/00000D45755A0006;132302916267028119;2020-04-02;12:00:26.703;application/x-bolt;23400;0073778720;132302916000952000;2020-04-02;12:00:00.095;;;;;;18007;132302916181022000;2020-04-02;12:00:18.102;;;;;;;;132000_0034340054;;;;Camera05;05;EDI+EDI;;Accept;;132000;4339;;123;Departures;;;;;;;;;;;;
D01/00000D4575600007;132302916454386130;2020-04-02;12:00:45.439;application/x-bolt;25618;0157683984;132302916188362000;2020-04-02;12:00:18.836;;;;;;18007;132302916368432000;2020-04-02;12:00:36.843;;;;;;;;132000_0034340053;;;;;;EDI+EDI;;Accept;;132000;2358;;123;Departures;;;;;;;;;;;;
D01/00000D4575670007;132302916843674441;2020-04-02;12:01:24.367;application/x-bolt;24784;0157683985;132302916577412000;2020-04-02;12:00:57.741;;;;;;18006;132302916757472000;2020-04-02;12:01:15.747;;;;;;;;132000_0034340055;;;;;;EDI+EDI;;Accept;;132000;2288;;123;Departures;;;;;;;;;;;;
D01/00000D45756E0006;132302917049858329;2020-04-02;12:01:44.986;application/x-bolt;23772;1073067993;132302916783872000;2020-04-02;12:01:18.387;;;;;;18014;132302916964012000;2020-04-02;12:01:36.401;;;;;;;;132000_0034340056;;;;;;EDI+EDI;;Accept;;132000;2278;;123;Departures;;;;;;;;;;;;
D01/00000D4575740006;132302917362992415;2020-04-02;12:02:16.299;application/x-bolt;23920;1073067993;132302917096702000;2020-04-02;12:01:49.670;;;;;;18007;132302917276772000;2020-04-02;12:02:07.677;;;;;;;;132000_0034340057;;;;;;EDI+EDI;;Accept;;132000;2776;;123;Departures;;;;;;;;;;;;
D01/00000D45757A0007;132302917395089485;2020-04-02;12:02:19.509;application/x-bolt;24637;0073778722;132302917128802000;2020-04-02;12:01:52.880;;;;;;18008;132302917308882000;2020-04-02;12:02:10.888;;;;;;;;132000_0034340059;;;;;;EDI+EDI;;Accept;;132000;2290;;123;Departures;;;;;;;;;;;;
D01/00000D4575810007;132302917421151462;2020-04-02;12:02:22.115;application/x-bolt;24991;1073067993;132302917154872000;2020-04-02;12:01:55.487;;;;;;18011;132302917334982000;2020-04-02;12:02:13.498;;;;;;;;132000_0034340060;;;;;;EDI+EDI;;Accept;;132000;2293;;123;Departures;;;;;;;;;;;;
D01/00000D4575880007;132302917452067540;2020-04-02;12:02:25.207;application/x-bolt;26350;1073067993;132302917185892000;2020-04-02;12:01:58.589;;;;;;18015;132302917366042000;2020-04-02;12:02:16.604;;;;;;;;132000_0034340058;;;;;;EDI+EDI;;Accept;;132000;2300;;123;Departures;;;;;;;;;;;;
D01/00000D45758F0006;132302917485635849;2020-04-02;12:02:28.564;application/x-bolt;23831;1073067993;132302917219442000;2020-04-02;12:02:01.944;;;;;;18007;132302917399512000;2020-04-02;12:02:19.951;;;;;;;;132000_0034340061;;;;Camera05;01;EDI+EDI;;Accept;;132000;2326;;123;Departures;;;;;;;;;;;;
D01/00000D4575950007;132302917515070675;2020-04-02;12:02:31.507;application/x-bolt;24906;1073067993;132302917248882000;2020-04-02;12:02:04.888;;;;;;18007;132302917428952000;2020-04-02;12:02:22.895;;;;;;;;132000_0034340062;;;;;;EDI+EDI;;Accept;;132000;2339;;123;Departures;;;;;;;;;;;;
D01/00000D45759C0007;132302917562921027;2020-04-02;12:02:36.292;application/x-bolt;24319;1073067993;132302917296702000;2020-04-02;12:02:09.670;;;;;;18007;132302917476772000;2020-04-02;12:02:27.677;;;;;;;;132000_0034340063;;;;;;EDI+EDI;;Accept;;132000;2347;;123;Departures;;;;;;;;;;;;
D01/00000D4575A30006;132302917955031718;2020-04-02;12:03:15.503;application/x-bolt;23389;0073778721;132302917688762000;2020-04-02;12:02:48.876;;;;;;18008;132302917868842000;2020-04-02;12:03:06.884;;;;;;;;132000_0034340064;;;;Camera02;06;EDI+EDI;;Accept;;132000;2367;;123;Departures;;;;;;;;;;;;
D01/00000D4575A90007;132302917981333903;2020-04-02;12:03:18.133;application/x-bolt;25269;1073067993;132302917715042000;2020-04-02;12:02:51.504;;;;;;18008;132302917895122000;2020-04-02;12:03:09.512;;;;;;;;132000_0034340065;;;;;;EDI+EDI;;Accept;;132000;2366;;123;Departures;;;;;;;;;;;;
D01/00000D4575B00007;132302918022408543;2020-04-02;12:03:22.241;application/x-bolt;25472;0073778723;132302917756172000;2020-04-02;12:02:55.617;;;;;;18009;132302917936262000;2020-04-02;12:03:13.626;;;;;;;;132000_0034340066;;;;;;EDI+EDI;;Accept;;132000;2431;;123;Departures;;;;;;;;;;;;
D01/00000D4575B70007;132302918782259373;2020-04-02;12:04:38.226;application/x-bolt;25036;0073778724 / 0073518253;132302918515982000;2020-04-02;12:04:11.598;;;;;;18007;132302918696052000;2020-04-02;12:04:29.605;;;;;;;;132000_0034340069;;;Multiple main barcodes detected;;;EDI+EDI;;Accept;;132000;2399;;123;Departures;;;;;;;;;;;;
D01/00000D4575BE0006;132302919187651265;2020-04-02;12:05:18.765;application/x-bolt;22980;1073067993;132302918921482000;2020-04-02;12:04:52.148;;;;;;18008;132302919101562000;2020-04-02;12:05:10.156;;;;;;;;132000_0034340068;;;;Camera04;05;EDI+EDI;;Accept;;132000;2386;;123;Departures;;;;;;;;;;;;
D01/00000D4575C4000A;132302919480398156;2020-04-02;12:05:48.040;application/x-bolt;38753;;132302919223102000;2020-04-02;12:05:22.310;;;;;;17070;132302919393802000;2020-04-02;12:05:39.380;;;10644;703;;Reject;2698;132000_0034340070;;;"Enrichment ""VCCLicense"" cancelled: no requester available / Enrichment ""VCCNoBSM"" cancelled: no requester available";Camera04;05;VCS+VCS;;Cancel;;132000;2405;;123;Departures;;3;Cancelled: no requester available;Cancel;14058;;;3;Cancelled: no requester available;Cancel;14066;
D01/00000D4575CE0007;132302921220515711;2020-04-02;12:08:42.052;application/x-bolt;24497;1073067993;132302920954192000;2020-04-02;12:08:15.419;;;;;;18007;132302921134262000;2020-04-02;12:08:33.426;;;;;;;;132000_0034340072;;;;;;EDI+EDI;;Accept;;132000;2258;;123;Departures;;;;;;;;;;;;
D01/00000D4575D50006;132302921576025534;2020-04-02;12:09:17.603;application/x-bolt;23885;0073778725;132302921309592000;2020-04-02;12:08:50.959;;;;;;18010;132302921489692000;2020-04-02;12:09:08.969;;;;;;;;132000_0034340077;;;;;;EDI+EDI;;Accept;;132000;2255;;123;Departures;;;;;;;;;;;;
D01/00000D4575DB0006;132302921608022516;2020-04-02;12:09:20.802;application/x-bolt;23845;1073067993;132302921340712000;2020-04-02;12:08:54.071;;;;;;18054;132302921521252000;2020-04-02;12:09:12.125;;;;;;;;132000_0034340073;;;;;;EDI+EDI;;Accept;;132000;2286;;123;Departures;;;;;;;;;;;;
D01/00000D4575E10007;132302921635345563;2020-04-02;12:09:23.535;application/x-bolt;24580;0073778726;132302921367372000;2020-04-02;12:08:56.737;;;;;;18041;132302921547782000;2020-04-02;12:09:14.778;;;;;;;;132000_0034340078;;;;;;EDI+EDI;;Accept;;132000;2287;;123;Departures;;;;;;;;;;;;
D01/00000D4575E80006;132302921701261153;2020-04-02;12:09:30.126;application/x-bolt;23849;1073067993;132302921434852000;2020-04-02;12:09:03.485;;;;;;18008;132302921614932000;2020-04-02;12:09:21.493;;;;;;;;132000_0034340074;;;;Camera03;05;EDI+EDI;;Accept;;132000;4962;;123;Departures;;;;;;;;;;;;
D01/00000D4575EE000A;132302921708247043;2020-04-02;12:09:30.825;application/x-bolt;37403;;132302921465092000;2020-04-02;12:09:06.509;;;;;;15668;132302921621772000;2020-04-02;12:09:22.177;;;9942;160;;Reject;2543;132000_0034340075;;;"Enrichment ""VCCLicense"" cancelled: no requester available / Enrichment ""VCCNoBSM"" cancelled: no requester available";Camera05;05;VCS+VCS;;Cancel;;132000;2265;;123;Departures;;2;Cancelled: no requester available;Cancel;12657;;;2;Cancelled: no requester available;Cancel;12665;
D01/00000D4575F80006;132302921783460474;2020-04-02;12:09:38.346;application/x-bolt;23168;0073778728;132302921517212000;2020-04-02;12:09:11.721;;;;;;18012;132302921697332000;2020-04-02;12:09:29.733;;;;;;;;132000_0034340080;;;;Camera06;06;EDI+EDI;;Accept;;132000;2278;;123;Departures;;;;;;;;;;;;
D01/00000D4575FE0007;132302922391215601;2020-04-02;12:10:39.122;application/x-bolt;25872;0073778731;132302922124752000;2020-04-02;12:10:12.475;;;;;;18007;132302922304822000;2020-04-02;12:10:30.482;;;;;;;;132000_0034340079;;;;;;EDI+EDI;;Accept;;132000;2299;;123;Departures;;;;;;;;;;;;
D01/00000D4576050007;132302922422069457;2020-04-02;12:10:42.207;application/x-bolt;25131;0073778732;132302922155112000;2020-04-02;12:10:15.511;;;;;;18079;132302922335902000;2020-04-02;12:10:33.590;;;;;;;;132000_0034340081;;;;;;EDI+EDI;;Accept;;132000;2311;;123;Departures;;;;;;;;;;;;
D01/00000D45760C0006;132302922615889310;2020-04-02;12:11:01.589;application/x-bolt;22669;0073778729;132302922349542000;2020-04-02;12:10:34.954;;;;;;18010;132302922529642000;2020-04-02;12:10:52.964;;;;;;;;132000_0034340082;;;;Camera04;03;EDI+EDI;;Accept;;132000;2312;;123;Departures;;;;;;;;;;;;
D01/00000D4576120007;132302922700744904;2020-04-02;12:11:10.074;application/x-bolt;24201;0073778730;132302922432482000;2020-04-02;12:10:43.248;;;;;;18006;132302922612542000;2020-04-02;12:11:01.254;;;;;;;;132000_0034340084;;;;Camera02;09;EDI+EDI;;Accept;;132000;2323;;123;Departures;;;;;;;;;;;;
