BRL;ItemTime;ItemTime (local date);ItemTime (local time);BlobType;BlobSize;Barcode;CreateTime;CreateTime (local date);CreateTime (local time);Destination;DestinationAirport;DestinationDate;DestinationFlightNr;DestinationSource;Duration;FinishTime;FinishTime (local date);FinishTime (local time);Flags;LicensePlate;OCRExecute;OCRQueue;OCRRemarks;OCRResult;OCRStart;PieceId;ProcessPlanIDName;ProcessPlanIDVersion;Remarks;Side;SideSequence;Source;SpecialCategories;Status;Transfer;Tunnel;TunnelDuration;TunnelRemarks;TunnelSignals;TunnelType;VCSLicenseExecute;VCSLicenseQueue;VCSLicenseRemarks;VCSLicenseResult;VCSLicenseStart;VCSLicenseUser;VCSNoBSMExecute;VCSNoBSMQueue;VCSNoBSMRemarks;VCSNoBSMResult;VCSNoBSMStart;VCSNoBSMUser
D01/00000D54352A0007;132365556692719852;2020-06-14;00:01:09.272;application/x-bolt;24877;0235545911;132365556450490000;2020-06-14;00:00:45.049;;;;;;18006;132365556630550000;2020-06-14;00:01:03.055;;;;;;;;131800_0034504275;;;;;;EDI+EDI;;Accept;;131800;2210;;123;Departures;;;;;;;;;;;;
D01/00000D5435310007;132365556771608311;2020-06-14;00:01:17.161;application/x-bolt;24932;0235545910;132365556529440000;2020-06-14;00:00:52.944;;;;;;18007;132365556709510000;2020-06-14;00:01:10.951;;;;;;;;131800_0034504273;;;;;;EDI+EDI;;Accept;;131800;2215;;123;Departures;;;;;;;;;;;;
D01/00000D5435380007;132365556830019000;2020-06-14;00:01:23.002;application/x-bolt;25406;0235545912;132365556587880000;2020-06-14;00:00:58.788;;;;;;18007;132365556767950000;2020-06-14;00:01:16.795;;;;;;;;131800_0034504274;;;;;;EDI+EDI;;Accept;;131800;2221;;123;Departures;;;;;;;;;;;;
D01/00000D54353F0006;132365556890201220;2020-06-14;00:01:29.020;application/x-bolt;23420;0235545913;132365556647520000;2020-06-14;00:01:04.752;;;;;;18006;132365556827580000;2020-06-14;00:01:22.758;;;;;;;;131700_0034504272;;;;;;EDI+EDI;;Accept;;131700;2213;;123;Departures;;;;;;;;;;;;
D01/00000D5435450007;132365558881008745;2020-06-14;00:04:48.101;application/x-bolt;25206;0235545917;132365558638800000;2020-06-14;00:04:23.880;;;;;;18006;132365558818860000;2020-06-14;00:04:41.886;;;;;;;;131800_0034504276;;;;;;EDI+EDI;;Accept;;131800;2234;;123;Departures;;;;;;;;;;;;
D01/00000D54354C0007;132365561321679352;2020-06-14;00:08:52.168;application/x-bolt;24571;0950731977;132365561087450000;2020-06-14;00:08:28.745;;;;;;18007;132365561267520000;2020-06-14;00:08:46.752;;;;;;;;132000_0034504277;;;;;;EDI+EDI;;Accept;;132000;2685;;123;Departures;;;;;;;;;;;;
D01/00000D5435530006;132365562007467050;2020-06-14;00:10:00.747;application/x-bolt;21370;0235337841 / 0950731978;132365561773210000;2020-06-14;00:09:37.321;;;;;;18006;132365561953270000;2020-06-14;00:09:55.327;;;;;;;;132000_0034504278;;;Multiple main barcodes detected;;;EDI+EDI;;Accept;;132000;2221;;123;Departures;;;;;;;;;;;;
D01/00000D5435590006;132365562434844529;2020-06-14;00:10:43.484;application/x-bolt;23414;0950731979 / 0235474772;132365562200560000;2020-06-14;00:10:20.056;;;;;;18007;132365562380630000;2020-06-14;00:10:38.063;;;;;;;;132000_0034504279;;;Multiple main barcodes detected;;;EDI+EDI;;Accept;;132000;2243;;123;Departures;;;;;;;;;;;;
D01/00000D54355F0006;132365562576572951;2020-06-14;00:10:57.657;application/x-bolt;23731;0950731980 / 0235474779;132365562342340000;2020-06-14;00:10:34.234;;;;;;18007;132365562522410000;2020-06-14;00:10:52.241;;;;;;;;132000_0034504280;;;Multiple main barcodes detected;;;EDI+EDI;;Accept;;132000;2238;;123;Departures;;;;;;;;;;;;
D01/00000D5435650006;132365562921130848;2020-06-14;00:11:32.113;application/x-bolt;21270;0950731981;132365562686860000;2020-06-14;00:11:08.686;;;;;;18007;132365562866930000;2020-06-14;00:11:26.693;;;;;;;;132000_0034504281;;;;;;EDI+EDI;;Accept;;132000;2732;;123;Departures;;;;;;;;;;;;
D01/00000D54356B0006;132365563207339994;2020-06-14;00:12:00.734;application/x-bolt;24134;0950731982;132365562972990000;2020-06-14;00:11:37.299;;;;;;18007;132365563153060000;2020-06-14;00:11:55.306;;;;;;;;132000_0034504282;;;;Camera03;09;EDI+EDI;;Accept;;132000;2251;;123;Departures;;;;;;;;;;;;
D01/00000D5435710007;132365565356804135;2020-06-14;00:15:35.680;application/x-bolt;26475;0235545918;132365565113870000;2020-06-14;00:15:11.387;;;;;;18006;132365565293930000;2020-06-14;00:15:29.393;;;;;;;;131700_0034504283;;;;;;EDI+EDI;;Accept;;131700;2200;;123;Departures;;;;;;;;;;;;
D01/00000D5435780007;132365565698227248;2020-06-14;00:16:09.823;application/x-bolt;26833;0623206107 / 0235545919;132365565455310000;2020-06-14;00:15:45.531;;;;;;18006;132365565635370000;2020-06-14;00:16:03.537;;;;;;;;131700_0034504284;;;Multiple main barcodes detected;;;EDI+EDI;;Accept;;131700;2206;;123;Departures;;;;;;;;;;;;
D01/00000D54357F0007;132365566749378884;2020-06-14;00:17:54.938;application/x-bolt;24233;0235545920 / 0771361135;132365566506860000;2020-06-14;00:17:30.686;;;;;;18006;132365566686920000;2020-06-14;00:17:48.692;;;;;;;;131800_0034504285;;;Multiple main barcodes detected;Camera02;13;EDI+EDI;;Accept;;131800;2214;;123;Departures;;;;;;;;;;;;
D01/00000D5435860007;132365567504194789;2020-06-14;00:19:10.419;application/x-bolt;25248;0235545915;132365567261160000;2020-06-14;00:18:46.116;;;;;;18006;132365567441220000;2020-06-14;00:19:04.122;;;;;;;;131700_0034504287;;;;;;EDI+EDI;;Accept;;131700;2214;;123;Departures;;;;;;;;;;;;
D01/00000D54358D0006;132365569392780839;2020-06-14;00:22:19.278;application/x-bolt;23784;0235545921;132365569149780000;2020-06-14;00:21:54.978;;;;;;18006;132365569329840000;2020-06-14;00:22:12.984;;;;;;;;131700_0034504288;;;;Camera05;04;EDI+EDI;;Accept;;131700;2199;;123;Departures;;;;;;;;;;;;
