BRL;ItemTime;ItemTime (local date);ItemTime (local time);BlobType;BlobSize;Barcode;CreateTime;CreateTime (local date);CreateTime (local time);Destination;DestinationAirport;DestinationDate;DestinationFlightNr;DestinationSource;Duration;FinishTime;FinishTime (local date);FinishTime (local time);Flags;LicensePlate;OCRExecute;OCRQueue;OCRRemarks;OCRResult;OCRStart;PieceId;ProcessPlanIDName;ProcessPlanIDVersion;Remarks;Side;SideSequence;Source;SpecialCategories;Status;Transfer;Tunnel;TunnelDuration;TunnelRemarks;TunnelSignals;TunnelType;VCSLicenseExecute;VCSLicenseQueue;VCSLicenseRemarks;VCSLicenseResult;VCSLicenseStart;VCSLicenseUser;VCSNoBSMExecute;VCSNoBSMQueue;VCSNoBSMRemarks;VCSNoBSMResult;VCSNoBSMStart;VCSNoBSMUser
D01/00000D45692D0007;132302196544536798;2020-04-01;16:00:54.454;application/x-bolt;24792;0950721065;132302196286922000;2020-04-01;16:00:28.692;;;;;;18006;132302196466982000;2020-04-01;16:00:46.698;;;;;;;;132000_0034339525;;;;;;EDI+EDI;;Accept;;132000;3750;;123;Departures;;;;;;;;;;;;
D01/00000D4569340007;132302198099568256;2020-04-01;16:03:29.957;application/x-bolt;25499;0950721066;132302197841912000;2020-04-01;16:03:04.191;;;;;;18007;132302198021982000;2020-04-01;16:03:22.198;;;;;;;;132000_0034339526;;;;;;EDI+EDI;;Accept;;132000;2291;;123;Departures;;;;;;;;;;;;
D01/00000D45693B0006;132302198186461538;2020-04-01;16:03:38.646;application/x-bolt;23910;0950721067;132302197928902000;2020-04-01;16:03:12.890;;;;;;18007;132302198108972000;2020-04-01;16:03:30.897;;;;;;;;132000_0034339527;;;;;;EDI+EDI;;Accept;;132000;3554;;123;Departures;;;;;;;;;;;;
D01/00000D4569410006;132302198761156216;2020-04-01;16:04:36.116;application/x-bolt;21432;0950721068;132302198503412000;2020-04-01;16:04:10.341;;;;;;18007;132302198683482000;2020-04-01;16:04:28.348;;;;;;;;132000_0034339528;;;;;;EDI+EDI;;Accept;;132000;2279;;123;Departures;;;;;;;;;;;;
D01/00000D4569470007;132302198948734414;2020-04-01;16:04:54.873;application/x-bolt;24478;0950721069;132302198691312000;2020-04-01;16:04:29.131;;;;;;18008;132302198871392000;2020-04-01;16:04:47.139;;;;;;;;132000_0034339529;;;;;;EDI+EDI;;Accept;;132000;3317;;123;Departures;;;;;;;;;;;;
D01/00000D45694E0006;132302199242722353;2020-04-01;16:05:24.272;application/x-bolt;23703;0950721070;132302198985092000;2020-04-01;16:04:58.509;;;;;;18007;132302199165162000;2020-04-01;16:05:16.516;;;;;;;;132000_0034339531;;;;Camera02;11;EDI+EDI;;Accept;;132000;2302;;123;Departures;;;;;;;;;;;;
D01/00000D4569540007;132302199756155361;2020-04-01;16:06:15.616;application/x-bolt;24291;0950721071;132302199498382000;2020-04-01;16:05:49.838;;;;;;18008;132302199678462000;2020-04-01;16:06:07.846;;;;;;;;132000_0034339533;;;;;;EDI+EDI;;Accept;;132000;2612;;123;Departures;;;;;;;;;;;;
D01/00000D45695B0006;132302199783548458;2020-04-01;16:06:18.355;application/x-bolt;23473;0950721072;132302199525982000;2020-04-01;16:05:52.598;;;;;;18009;132302199706072000;2020-04-01;16:06:10.607;;;;;;;;132000_0034339534;;;;;;EDI+EDI;;Accept;;132000;2282;;123;Departures;;;;;;;;;;;;
D01/00000D4569610006;132302200095231326;2020-04-01;16:06:49.523;application/x-bolt;24126;0950721073;132302199837532000;2020-04-01;16:06:23.753;;;;;;18007;132302200017602000;2020-04-01;16:06:41.760;;;;;;;;132000_0034339535;;;;Camera05;08;EDI+EDI;;Accept;;132000;2279;;123;Departures;;;;;;;;;;;;
D01/00000D4569670007;132302200125006438;2020-04-01;16:06:52.501;application/x-bolt;24295;0950721074;132302199867472000;2020-04-01;16:06:26.747;;;;;;18006;132302200047532000;2020-04-01;16:06:44.753;;;;;;;;132000_0034339536;;;;;;EDI+EDI;;Accept;;132000;2311;;123;Departures;;;;;;;;;;;;
