BRL;ItemTime;ItemTime (local date);ItemTime (local time);BlobType;BlobSize;Barcode;CreateTime;CreateTime (local date);CreateTime (local time);Destination;DestinationAirport;DestinationDate;DestinationFlightNr;DestinationSource;Duration;FinishTime;FinishTime (local date);FinishTime (local time);Flags;LicensePlate;OCRExecute;OCRQueue;OCRRemarks;OCRResult;OCRStart;PieceId;ProcessPlanIDName;ProcessPlanIDVersion;Remarks;Side;SideSequence;Source;SpecialCategories;Status;Transfer;Tunnel;TunnelDuration;TunnelRemarks;TunnelSignals;TunnelType;VCSLicenseExecute;VCSLicenseQueue;VCSLicenseRemarks;VCSLicenseResult;VCSLicenseStart;VCSLicenseUser;VCSNoBSMExecute;VCSNoBSMQueue;VCSNoBSMRemarks;VCSNoBSMResult;VCSNoBSMStart;VCSNoBSMUser
D01/00000D456B4D0006;132302302865209015;2020-04-01;18:58:06.521;application/x-bolt;23322;0080441309;132302302606452000;2020-04-01;18:57:40.645;;;;;;18007;132302302786522000;2020-04-01;18:57:58.652;;;;;;;;132000_0034339612;;;;Camera01;08;EDI+EDI;;Accept;;132000;2216;;123;Departures;;;;;;;;;;;;
D01/00000D456B530006;132302303218607049;2020-04-01;18:58:41.861;application/x-bolt;23897;0080441310;132302302959802000;2020-04-01;18:58:15.980;;;;;;18007;132302303139872000;2020-04-01;18:58:33.987;;;;;;;;132000_0034339613;;;;;;EDI+EDI;;Accept;;132000;2235;;123;Departures;;;;;;;;;;;;
D01/00000D456B590007;132302303723352733;2020-04-01;18:59:32.335;application/x-bolt;25365;0080441314;132302303464402000;2020-04-01;18:59:06.440;;;;;;18009;132302303644492000;2020-04-01;18:59:24.449;;;;;;;;132000_0034339614;;;;;;EDI+EDI;;Accept;;132000;2227;;123;Departures;;;;;;;;;;;;
D01/00000D456B600007;132302303843754272;2020-04-01;18:59:44.375;application/x-bolt;24536;0080441316;132302303584972000;2020-04-01;18:59:18.497;;;;;;18009;132302303765062000;2020-04-01;18:59:36.506;;;;;;;;132000_0034339615;;;;Camera01;08;EDI+EDI;;Accept;;132000;2245;;123;Departures;;;;;;;;;;;;
