BRL;ItemTime;ItemTime (local date);ItemTime (local time);BlobType;BlobSize;Barcode;CreateTime;CreateTime (local date);CreateTime (local time);Destination;DestinationAirport;DestinationDate;DestinationFlightNr;DestinationSource;Duration;FinishTime;FinishTime (local date);FinishTime (local time);Flags;LicensePlate;OCRExecute;OCRQueue;OCRRemarks;OCRResult;OCRStart;PieceId;ProcessPlanIDName;ProcessPlanIDVersion;Remarks;Side;SideSequence;Source;SpecialCategories;Status;Transfer;Tunnel;TunnelDuration;TunnelRemarks;TunnelSignals;TunnelType;VCSLicenseExecute;VCSLicenseQueue;VCSLicenseRemarks;VCSLicenseResult;VCSLicenseStart;VCSLicenseUser;VCSNoBSMExecute;VCSNoBSMQueue;VCSNoBSMRemarks;VCSNoBSMResult;VCSNoBSMStart;VCSNoBSMUser
A01/0000020A46E30002;132420852783527144;2020-08-17;00:01:18.353;application/x-bolt;3734;0235789219;132420852418440000;2020-08-17;00:00:41.844;;;;;;23003;132420852648470000;2020-08-17;00:01:04.847;;;;;;;;100309_0000000920;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020A46E50002;132420852814192438;2020-08-17;00:01:21.419;application/x-bolt;3739;0235791320;132420852449090000;2020-08-17;00:00:44.909;;;;;;23003;132420852679120000;2020-08-17;00:01:07.912;;;;;;;;100309_0000000921;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020A46E70002;132420852848430680;2020-08-17;00:01:24.843;application/x-bolt;3737;0235789011;132420852483360000;2020-08-17;00:00:48.336;;;;;;23003;132420852713390000;2020-08-17;00:01:11.339;;;;;;;;100309_0000000922;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020A46E90002;132420852897541186;2020-08-17;00:01:29.754;application/x-bolt;3751;0235789175;132420852532420000;2020-08-17;00:00:53.242;;;;;;23003;132420852762450000;2020-08-17;00:01:16.245;;;;;;;;100309_0000000923;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020A46EB0002;132420852972773241;2020-08-17;00:01:37.277;application/x-bolt;3743;0235788554;132420852607680000;2020-08-17;00:01:00.768;;;;;;23003;132420852837710000;2020-08-17;00:01:23.771;;;;;;;;100309_0000000924;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020A46ED0002;132420853007792124;2020-08-17;00:01:40.779;application/x-bolt;3735;0235788606;132420852642710000;2020-08-17;00:01:04.271;;;;;;23003;132420852872740000;2020-08-17;00:01:27.274;;;;;;;;100309_0000000925;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020A46EF0002;132420853033293160;2020-08-17;00:01:43.329;application/x-bolt;3749;0235787633;132420852668200000;2020-08-17;00:01:06.820;;;;;;23003;132420852898230000;2020-08-17;00:01:29.823;;;;;;;;100309_0000000926;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020A46F10002;132420853065529752;2020-08-17;00:01:46.553;application/x-bolt;3752;0235788334;132420852700430000;2020-08-17;00:01:10.043;;;;;;23003;132420852930460000;2020-08-17;00:01:33.046;;;;;;;;100309_0000000927;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020A46F30002;132420853093252617;2020-08-17;00:01:49.325;application/x-bolt;3744;0235788312;132420852728120000;2020-08-17;00:01:12.812;;;;;;23003;132420852958150000;2020-08-17;00:01:35.815;;;;;;;;100309_0000000928;;;;;;EDI;;Accept;;100309;20001;;2;Arrivals;;;;;;;;;;;;
A01/0000020A46F50002;132420853120324947;2020-08-17;00:01:52.032;application/x-bolt;3751;0235787137;132420852755220000;2020-08-17;00:01:15.522;;;;;;23003;132420852985250000;2020-08-17;00:01:38.525;;;;;;;;100309_0000000929;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020A46F70002;132420853149949382;2020-08-17;00:01:54.995;application/x-bolt;3760;0235787836;132420852784810000;2020-08-17;00:01:18.481;;;;;;23003;132420853014840000;2020-08-17;00:01:41.484;;;;;;;;100309_0000000930;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020A46F90002;132420853180654706;2020-08-17;00:01:58.065;application/x-bolt;3742;0235788505;132420852815500000;2020-08-17;00:01:21.550;;;;;;23003;132420853045530000;2020-08-17;00:01:44.553;;;;;;;;100309_0000000931;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020A46FB0002;132420853215493441;2020-08-17;00:02:01.549;application/x-bolt;3747;0235787477;132420852850370000;2020-08-17;00:01:25.037;;;;;;23004;132420853080410000;2020-08-17;00:01:48.041;;;;;;;;100309_0000000932;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020A46FD0001;132420853291666274;2020-08-17;00:02:09.167;application/x-bolt;3705;0235799091;132420852985940000;2020-08-17;00:01:38.594;;;;;;23003;132420853215970000;2020-08-17;00:02:01.597;;;;;;;;100921_0000000194;;;;;;EDI;;Accept;;100921;20000;;2;;;;;;;;;;;;;
