BRL;ItemTime;ItemTime (local date);ItemTime (local time);BlobType;BlobSize;Barcode;CreateTime;CreateTime (local date);CreateTime (local time);Destination;DestinationAirport;DestinationDate;DestinationFlightNr;DestinationSource;Duration;FinishTime;FinishTime (local date);FinishTime (local time);Flags;LicensePlate;OCRExecute;OCRQueue;OCRRemarks;OCRResult;OCRStart;PieceId;ProcessPlanIDName;ProcessPlanIDVersion;Remarks;Side;SideSequence;Source;SpecialCategories;Status;Transfer;Tunnel;TunnelDuration;TunnelRemarks;TunnelSignals;TunnelType;VCSLicenseExecute;VCSLicenseQueue;VCSLicenseRemarks;VCSLicenseResult;VCSLicenseStart;VCSLicenseUser;VCSNoBSMExecute;VCSNoBSMQueue;VCSNoBSMRemarks;VCSNoBSMResult;VCSNoBSMStart;VCSNoBSMUser
A01/00000210FEAE0002;132432084374132804;2020-08-30;00:00:37.413;application/x-bolt;3744;0235360462;132432084027060000;2020-08-30;00:00:02.706;;;;;;23003;132432084257090000;2020-08-30;00:00:25.709;;;;;;;;100309_0000000537;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/00000210FEB00002;132432084401385627;2020-08-30;00:00:40.139;application/x-bolt;3768;0235360706;132432084054360000;2020-08-30;00:00:05.436;;;;;;23004;132432084284400000;2020-08-30;00:00:28.440;;;;;;;;100309_0000000538;;;;;;EDI;;Accept;;100309;20001;;2;Arrivals;;;;;;;;;;;;
A01/00000210FEB20002;132432084439737747;2020-08-30;00:00:43.974;application/x-bolt;3745;0235361244;132432084092710000;2020-08-30;00:00:09.271;;;;;;23003;132432084322740000;2020-08-30;00:00:32.274;;;;;;;;100309_0000000539;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/00000210FEB40002;132432084481792968;2020-08-30;00:00:48.179;application/x-bolt;3749;0235360569;132432084134740000;2020-08-30;00:00:13.474;;;;;;23003;132432084364770000;2020-08-30;00:00:36.477;;;;;;;;100309_0000000540;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/00000210FEB60002;132432084496275097;2020-08-30;00:00:49.628;application/x-bolt;3742;0235360754;132432084149310000;2020-08-30;00:00:14.931;;;;;;23003;132432084379340000;2020-08-30;00:00:37.934;;;;;;;;100309_0000000541;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/00000210FEB80002;132432084563711575;2020-08-30;00:00:56.371;application/x-bolt;3747;0235360368;132432084216660000;2020-08-30;00:00:21.666;;;;;;23003;132432084446690000;2020-08-30;00:00:44.669;;;;;;;;100309_0000000542;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/00000210FEBA0002;132432084628065473;2020-08-30;00:01:02.807;application/x-bolt;3727;0235361015;132432084281030000;2020-08-30;00:00:28.103;;;;;;23003;132432084511060000;2020-08-30;00:00:51.106;;;;;;;;100309_0000000543;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/00000210FEBC0002;132432084673243309;2020-08-30;00:01:07.324;application/x-bolt;3748;0235360398;132432084326260000;2020-08-30;00:00:32.626;;;;;;23003;132432084556290000;2020-08-30;00:00:55.629;;;;;;;;100309_0000000544;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/00000210FEBE0002;132432084702487805;2020-08-30;00:01:10.249;application/x-bolt;3748;0235360492;132432084355440000;2020-08-30;00:00:35.544;;;;;;23003;132432084585470000;2020-08-30;00:00:58.547;;;;;;;;100309_0000000545;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/00000210FEC00002;132432084745774054;2020-08-30;00:01:14.577;application/x-bolt;3739;0235360278;132432084398730000;2020-08-30;00:00:39.873;;;;;;23003;132432084628760000;2020-08-30;00:01:02.876;;;;;;;;100309_0000000546;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
