BRL;ItemTime;ItemTime (local date);ItemTime (local time);BlobType;BlobSize;Barcode;CreateTime;CreateTime (local date);CreateTime (local time);Destination;DestinationAirport;DestinationDate;DestinationFlightNr;DestinationSource;Duration;FinishTime;FinishTime (local date);FinishTime (local time);Flags;LicensePlate;OCRExecute;OCRQueue;OCRRemarks;OCRResult;OCRStart;PieceId;ProcessPlanIDName;ProcessPlanIDVersion;Remarks;Side;SideSequence;Source;SpecialCategories;Status;Transfer;Tunnel;TunnelDuration;TunnelRemarks;TunnelSignals;TunnelType;VCSLicenseExecute;VCSLicenseQueue;VCSLicenseRemarks;VCSLicenseResult;VCSLicenseStart;VCSLicenseUser;VCSNoBSMExecute;VCSNoBSMQueue;VCSNoBSMRemarks;VCSNoBSMResult;VCSNoBSMStart;VCSNoBSMUser
A01/000001E93F550002;132374240935596502;2020-06-24;01:14:53.560;application/x-bolt;3750;0073796503;132374240587450000;2020-06-24;01:14:18.745;;;;;;23003;132374240817480000;2020-06-24;01:14:41.748;;;;;;;;100309_0000000394;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/000001E93F570002;132374240999209652;2020-06-24;01:14:59.921;application/x-bolt;3755;0073796538;132374240648190000;2020-06-24;01:14:24.819;;;;;;23287;132374240881060000;2020-06-24;01:14:48.106;;;;;;;;100309_0000000395;;;;;;EDI;;Accept;;100309;20284;;2;Arrivals;;;;;;;;;;;;
A01/000001E93F590002;132374241069858687;2020-06-24;01:15:06.986;application/x-bolt;3732;0235658294;132374240719560000;2020-06-24;01:14:31.956;;;;;;23212;132374240951680000;2020-06-24;01:14:55.168;;;;;;;;100309_0000000396;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/000001E93F61000F;132374241470558445;2020-06-24;01:15:47.056;application/x-bolt;60319;;132374240834290000;2020-06-24;01:14:43.429;;;;;;51449;132374241348780000;2020-06-24;01:15:34.878;;;14048;4365;;Reject;21584;100309_0000000397;;;VCS license reject ( 3);Camera05;07;VCS;;Reject;;100309;20000;;202;Arrivals;6185;2244;Reject: 3;Reject;40016;mhs\vcs_8;;;;;;
A01/000001E93F5B0002;132374241210384351;2020-06-24;01:15:21.038;application/x-bolt;3888;0078796512 / 0073796512;132374240862160000;2020-06-24;01:14:46.216;;;;;;23005;132374241092210000;2020-06-24;01:15:09.221;;;;;;;;100309_0000000398;;;Multiple main barcodes detected;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/000001E93F5D0002;132374241280802294;2020-06-24;01:15:28.080;application/x-bolt;3753;0073796510;132374240930800000;2020-06-24;01:14:53.080;;;;;;23020;132374241161000000;2020-06-24;01:15:16.100;;;;;;;;100309_0000000399;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/000001E93F5F0002;132374241466324960;2020-06-24;01:15:46.632;application/x-bolt;3735;0073796514;132374241118130000;2020-06-24;01:15:11.813;;;;;;23003;132374241348160000;2020-06-24;01:15:34.816;;;;;;;;100309_0000000400;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/000001E93F700002;132374241504356250;2020-06-24;01:15:50.436;application/x-bolt;3742;0073796511;132374241156180000;2020-06-24;01:15:15.618;;;;;;23004;132374241386220000;2020-06-24;01:15:38.622;;;;;;;;100309_0000000401;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/000001E93F720002;132374241777280835;2020-06-24;01:16:17.728;application/x-bolt;3884;0073796523 / 0512802100;132374241428540000;2020-06-24;01:15:42.854;;;;;;23058;132374241659120000;2020-06-24;01:16:05.912;;;;;;;;100309_0000000402;;;Multiple main barcodes detected;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/000001E93F740002;132374241816813367;2020-06-24;01:16:21.681;application/x-bolt;3749;0073796517;132374241468620000;2020-06-24;01:15:46.862;;;;;;23003;132374241698650000;2020-06-24;01:16:09.865;;;;;;;;100309_0000000403;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
