BRL;ItemTime;ItemTime (local date);ItemTime (local time);BlobType;BlobSize;Barcode;CreateTime;CreateTime (local date);CreateTime (local time);Destination;DestinationAirport;DestinationDate;DestinationFlightNr;DestinationSource;Duration;FinishTime;FinishTime (local date);FinishTime (local time);Flags;LicensePlate;OCRExecute;OCRQueue;OCRRemarks;OCRResult;OCRStart;PieceId;ProcessPlanIDName;ProcessPlanIDVersion;Remarks;Side;SideSequence;Source;SpecialCategories;Status;Transfer;Tunnel;TunnelDuration;TunnelRemarks;TunnelSignals;TunnelType;VCSLicenseExecute;VCSLicenseQueue;VCSLicenseRemarks;VCSLicenseResult;VCSLicenseStart;VCSLicenseUser;VCSNoBSMExecute;VCSNoBSMQueue;VCSNoBSMRemarks;VCSNoBSMResult;VCSNoBSMStart;VCSNoBSMUser
D01/00000D466D990007;132315444253780614;2020-04-17;00:00:25.378;application/x-bolt;25227;0235912589;132315444023170000;2020-04-17;00:00:02.317;;;;;;18008;132315444203250000;2020-04-17;00:00:20.325;;;;;;;;131900_0034350899;;;;Camera06;03;EDI+EDI;;Accept;;131900;2536;;123;Departures;;;;;;;;;;;;
D01/00000D466DA00007;132315444285687318;2020-04-17;00:00:28.569;application/x-bolt;25867;0235912584;132315444054890000;2020-04-17;00:00:05.489;;;;;;18009;132315444234980000;2020-04-17;00:00:23.498;;;;;;;;131900_0034350898;;;;;;EDI+EDI;;Accept;;131900;2541;;123;Departures;;;;;;;;;;;;
D01/00000D466DA70007;132315444393857859;2020-04-17;00:00:39.386;application/x-bolt;26348;0235912581 / 0624789967 / 0511750795;132315444163030000;2020-04-17;00:00:16.303;;;;;;18008;132315444343110000;2020-04-17;00:00:34.311;;;;;;;;131900_0034350900;;;Multiple main barcodes detected;;;EDI+EDI;;Accept;;131900;2544;;123;Departures;;;;;;;;;;;;
D01/00000D466DAE0007;132315444669838862;2020-04-17;00:01:06.984;application/x-bolt;26214;0235912591;132315444439000000;2020-04-17;00:00:43.900;;;;;;18007;132315444619070000;2020-04-17;00:01:01.907;;;;;;;;131900_0034350902;;;;;;EDI+EDI;;Accept;;131900;2564;;123;Departures;;;;;;;;;;;;
D01/00000D466DB50008;132315444699643818;2020-04-17;00:01:09.964;application/x-bolt;28620;0235912590;132315444468730000;2020-04-17;00:00:46.873;;;;;;18010;132315444648830000;2020-04-17;00:01:04.883;;;;;;;;131900_0034350901;;;;;;EDI+EDI;;Accept;;131900;2579;;123;Departures;;;;;;;;;;;;
D01/00000D466DBD0007;132315444873919683;2020-04-17;00:01:27.392;application/x-bolt;25525;0235912593;132315444643150000;2020-04-17;00:01:04.315;;;;;;18008;132315444823230000;2020-04-17;00:01:22.323;;;;;;;;131900_0034350904;;;;Camera06;03;EDI+EDI;;Accept;;131900;2574;;123;Departures;;;;;;;;;;;;
D01/00000D466DC40007;132315445132165844;2020-04-17;00:01:53.217;application/x-bolt;25411;0235912594;132315444901250000;2020-04-17;00:01:30.125;;;;;;18007;132315445081320000;2020-04-17;00:01:48.132;;;;;;;;131900_0034350905;;;;Camera03;09;EDI+EDI;;Accept;;131900;2578;;123;Departures;;;;;;;;;;;;
D01/00000D466DCB0007;132315445274775210;2020-04-17;00:02:07.478;application/x-bolt;27910;0235912595;132315445043780000;2020-04-17;00:01:44.378;;;;;;18008;132315445223860000;2020-04-17;00:02:02.386;;;;;;;;131900_0034350906;;;;;;EDI+EDI;;Accept;;131900;2598;;123;Departures;;;;;;;;;;;;
D01/00000D466DD20008;132315445479516583;2020-04-17;00:02:27.952;application/x-bolt;28498;0235912600;132315445248560000;2020-04-17;00:02:04.856;;;;;;18007;132315445428630000;2020-04-17;00:02:22.863;;;;;;;;131900_0034350907;;;;;;EDI+EDI;;Accept;;131900;2610;;123;Departures;;;;;;;;;;;;
D01/00000D466DDA0007;132315445712521612;2020-04-17;00:02:51.252;application/x-bolt;25021;0235912599 / 0235499846;132315445481690000;2020-04-17;00:02:28.169;;;;;;18008;132315445661770000;2020-04-17;00:02:46.177;;;;;;;;131900_0034350909;;;Multiple main barcodes detected;Camera05;07;EDI+EDI;;Accept;;131900;2627;;123;Departures;;;;;;;;;;;;
D01/00000D466DE10007;132315445968095533;2020-04-17;00:03:16.810;application/x-bolt;25327;0235912602;132315445737220000;2020-04-17;00:02:53.722;;;;;;18008;132315445917300000;2020-04-17;00:03:11.730;;;;;;;;131900_0034350910;;;;Camera05;06;EDI+EDI;;Accept;;131900;2659;;123;Departures;;;;;;;;;;;;
