BRL;ItemTime;ItemTime (local date);ItemTime (local time);BlobType;BlobSize;Barcode;CreateTime;CreateTime (local date);CreateTime (local time);Destination;DestinationAirport;DestinationDate;DestinationFlightNr;DestinationSource;Duration;FinishTime;FinishTime (local date);FinishTime (local time);Flags;LicensePlate;OCRExecute;OCRQueue;OCRRemarks;OCRResult;OCRStart;PieceId;ProcessPlanIDName;ProcessPlanIDVersion;Remarks;Side;SideSequence;Source;SpecialCategories;Status;Transfer;Tunnel;TunnelDuration;TunnelRemarks;TunnelSignals;TunnelType;VCSLicenseExecute;VCSLicenseQueue;VCSLicenseRemarks;VCSLicenseResult;VCSLicenseStart;VCSLicenseUser;VCSNoBSMExecute;VCSNoBSMQueue;VCSNoBSMRemarks;VCSNoBSMResult;VCSNoBSMStart;VCSNoBSMUser
D01/00000D45D0A00006;132305688307484139;2020-04-05;17:00:30.748;application/x-bolt;23754;0950722264;132305688072570000;2020-04-05;17:00:07.257;;;;;;18008;132305688252650000;2020-04-05;17:00:25.265;;;;;;;;131800_0034344003;;;;;;EDI+EDI;;Accept;;131800;2478;;123;Departures;;;;;;;;;;;;
D01/00000D45D0A60006;132305688423511997;2020-04-05;17:00:42.351;application/x-bolt;24075;8628845734;132305688188350000;2020-04-05;17:00:18.835;;;;;;18008;132305688368430000;2020-04-05;17:00:36.843;;;;;;;;132000_0034344005;;;;;;EDI+EDI;;Accept;;132000;2229;;123;Departures;;;;;;;;;;;;
D01/00000D45D0AC0006;132305688510895692;2020-04-05;17:00:51.090;application/x-bolt;24011;0950722267;132305688276290000;2020-04-05;17:00:27.629;;;;;;18007;132305688456360000;2020-04-05;17:00:45.636;;;;;;;;131800_0034344004;;;;Camera04;01;EDI+EDI;;Accept;;131800;2460;;123;Departures;;;;;;;;;;;;
D01/00000D45D0B20007;132305688622489807;2020-04-05;17:01:02.249;application/x-bolt;24485;0628050063;132305688387370000;2020-04-05;17:00:38.737;;;;;;18007;132305688567440000;2020-04-05;17:00:56.744;;;;;;;;132000_0034344009;;;;;;EDI+EDI;;Accept;;132000;2241;;123;Departures;;;;;;;;;;;;
D01/00000D45D0B90006;132305688653515971;2020-04-05;17:01:05.352;application/x-bolt;23078;0628050061;132305688418040000;2020-04-05;17:00:41.804;;;;;;18042;132305688598460000;2020-04-05;17:00:59.846;;;;;;;;132000_0034344010;;;;Camera02;10;EDI+EDI;;Accept;;132000;2228;;123;Departures;;;;;;;;;;;;
D01/00000D45D0BF0006;132305688661022303;2020-04-05;17:01:06.102;application/x-bolt;23952;0950722266;132305688426050000;2020-04-05;17:00:42.605;;;;;;18007;132305688606120000;2020-04-05;17:01:00.612;;;;;;;;131800_0034344011;;;;Camera03;10;EDI+EDI;;Accept;;131800;2473;;123;Departures;;;;;;;;;;;;
D01/00000D45D0C50006;132305688739158200;2020-04-05;17:01:13.916;application/x-bolt;21235;0950722265;132305688504260000;2020-04-05;17:00:50.426;;;;;;18013;132305688684390000;2020-04-05;17:01:08.439;;;;;;;;131800_0034344007;;;;;;EDI+EDI;;Accept;;131800;3152;;123;Departures;;;;;;;;;;;;
D01/00000D45D0CB0006;132305688804062936;2020-04-05;17:01:20.406;application/x-bolt;23561;0950722268;132305688569140000;2020-04-05;17:00:56.914;;;;;;18007;132305688749210000;2020-04-05;17:01:14.921;;;;;;;;131800_0034344008;;;;Camera03;11;EDI+EDI;;Accept;;131800;2465;;123;Departures;;;;;;;;;;;;
D01/00000D45D0D10006;132305688847779815;2020-04-05;17:01:24.778;application/x-bolt;24001;8628845736;132305688612520000;2020-04-05;17:01:01.252;;;;;;18007;132305688792590000;2020-04-05;17:01:19.259;;;;;;;;132000_0034344013;;;;;;EDI+EDI;;Accept;;132000;2239;;123;Departures;;;;;;;;;;;;
D01/00000D45D0D70007;132305688999567818;2020-04-05;17:01:39.957;application/x-bolt;24407;0950722263;132305688764650000;2020-04-05;17:01:16.465;;;;;;18007;132305688944720000;2020-04-05;17:01:34.472;;;;;;;;131800_0034344014;;;;;;EDI+EDI;;Accept;;131800;5119;;123;Departures;;;;;;;;;;;;
