BRL;ItemTime;ItemTime (local date);ItemTime (local time);BlobType;BlobSize;Barcode;CreateTime;CreateTime (local date);CreateTime (local time);Destination;DestinationAirport;DestinationDate;DestinationFlightNr;DestinationSource;Duration;FinishTime;FinishTime (local date);FinishTime (local time);Flags;LicensePlate;OCRExecute;OCRQueue;OCRRemarks;OCRResult;OCRStart;PieceId;ProcessPlanIDName;ProcessPlanIDVersion;Remarks;Side;SideSequence;Source;SpecialCategories;Status;Transfer;Tunnel;TunnelDuration;TunnelRemarks;TunnelSignals;TunnelType;VCSLicenseExecute;VCSLicenseQueue;VCSLicenseRemarks;VCSLicenseResult;VCSLicenseStart;VCSLicenseUser;VCSNoBSMExecute;VCSNoBSMQueue;VCSNoBSMRemarks;VCSNoBSMResult;VCSNoBSMStart;VCSNoBSMUser
A01/000001E289630001;132308219785455426;2020-04-08;15:19:38.546;application/x-bolt;3713;0235909485;132308219486300000;2020-04-08;15:19:08.630;;;;;;23003;132308219716330000;2020-04-08;15:19:31.633;;;;;;;;101009_0000000283;;;;;;EDI;;Accept;;101009;20001;;2;;;;;;;;;;;;;
A01/000001E289640002;132308219832022634;2020-04-08;15:19:43.202;application/x-bolt;3904;0235571203 / 0235821669 / 0235909494;132308219532810000;2020-04-08;15:19:13.281;;;;;;23004;132308219762850000;2020-04-08;15:19:36.285;;;;;;;;101009_0000000284;;;Multiple main barcodes detected;;;EDI;;Accept;;101009;20000;;2;;;;;;;;;;;;;
A01/000001E289660001;132308219858213554;2020-04-08;15:19:45.821;application/x-bolt;3703;0235909449;132308219559060000;2020-04-08;15:19:15.906;;;;;;23003;132308219789090000;2020-04-08;15:19:38.909;;;;;;;;101009_0000000285;;;;;;EDI;;Accept;;101009;20000;;2;;;;;;;;;;;;;
A01/000001E289670001;132308220393143384;2020-04-08;15:20:39.314;application/x-bolt;3684;0235909471;132308220094000000;2020-04-08;15:20:09.400;;;;;;23003;132308220324030000;2020-04-08;15:20:32.403;;;;;;;;101009_0000000286;;;;;;EDI;;Accept;;101009;20000;;2;;;;;;;;;;;;;
A01/000001E289680002;132308220421496936;2020-04-08;15:20:42.150;application/x-bolt;3824;0235600192 / 0235909533;132308220122350000;2020-04-08;15:20:12.235;;;;;;23003;132308220352380000;2020-04-08;15:20:35.238;;;;;;;;101009_0000000287;;;Multiple main barcodes detected;;;EDI;;Accept;;101009;20000;;2;;;;;;;;;;;;;
A01/000001E2896A0001;132308220476742828;2020-04-08;15:20:47.674;application/x-bolt;3688;0235909535;132308220177600000;2020-04-08;15:20:17.760;;;;;;23002;132308220407620000;2020-04-08;15:20:40.762;;;;;;;;101009_0000000288;;;;;;EDI;;Accept;;101009;20000;;2;;;;;;;;;;;;;
A01/000001E2896B0002;132308220672415370;2020-04-08;15:21:07.242;application/x-bolt;3829;0235909504 / 0235793216;132308220373230000;2020-04-08;15:20:37.323;;;;;;23003;132308220603260000;2020-04-08;15:21:00.326;;;;;;;;101009_0000000289;;;Multiple main barcodes detected;;;EDI;;Accept;;101009;20000;;2;;;;;;;;;;;;;
A01/000001E2896D0001;132308220747137439;2020-04-08;15:21:14.714;application/x-bolt;3697;0235909468;132308220447980000;2020-04-08;15:20:44.798;;;;;;23003;132308220678010000;2020-04-08;15:21:07.801;;;;;;;;101009_0000000290;;;;;;EDI;;Accept;;101009;20000;;2;;;;;;;;;;;;;
A01/000001E2896E0001;132308220782606903;2020-04-08;15:21:18.261;application/x-bolt;3685;0235909476;132308220483460000;2020-04-08;15:20:48.346;;;;;;23003;132308220713490000;2020-04-08;15:21:11.349;;;;;;;;101009_0000000291;;;;;;EDI;;Accept;;101009;20000;;2;;;;;;;;;;;;;
A01/000001E2896F0002;132308220815844512;2020-04-08;15:21:21.584;application/x-bolt;3827;0235909447 / 0235786230;132308220516680000;2020-04-08;15:20:51.668;;;;;;23003;132308220746710000;2020-04-08;15:21:14.671;;;;;;;;101009_0000000292;;;Multiple main barcodes detected;;;EDI;;Accept;;101009;20000;;2;;;;;;;;;;;;;
