BRL;ItemTime;ItemTime (local date);ItemTime (local time);BlobType;BlobSize;Barcode;CreateTime;CreateTime (local date);CreateTime (local time);Destination;DestinationAirport;DestinationDate;DestinationFlightNr;DestinationSource;Duration;FinishTime;FinishTime (local date);FinishTime (local time);Flags;LicensePlate;OCRExecute;OCRQueue;OCRRemarks;OCRResult;OCRStart;PieceId;ProcessPlanIDName;ProcessPlanIDVersion;Remarks;Side;SideSequence;Source;SpecialCategories;Status;Transfer;Tunnel;TunnelDuration;TunnelRemarks;TunnelSignals;TunnelType;VCSLicenseExecute;VCSLicenseQueue;VCSLicenseRemarks;VCSLicenseResult;VCSLicenseStart;VCSLicenseUser;VCSNoBSMExecute;VCSNoBSMQueue;VCSNoBSMRemarks;VCSNoBSMResult;VCSNoBSMStart;VCSNoBSMUser
D01/00000D45B9150007;132304573279131321;2020-04-04;10:02:07.913;application/x-bolt;25553;6628242448 / 6663884848;132304573057310000;2020-04-04;10:01:45.731;;;;;;18013;132304573237440000;2020-04-04;10:02:03.744;;;;;;;;132000_0034342951;;;Multiple main barcodes detected;;;EDI+EDI;;Accept;;132000;2230;;123;Departures;;;;;;;;;;;;
D01/00000D45B91C0007;132304574932785956;2020-04-04;10:04:53.279;application/x-bolt;25494;4628383601;132304574710760000;2020-04-04;10:04:31.076;;;;;;18006;132304574890820000;2020-04-04;10:04:49.082;;;;;;;;132000_0034342952;;;;;;EDI+EDI;;Accept;;132000;2215;;123;Departures;;;;;;;;;;;;
D01/00000D45B9230007;132304578443730234;2020-04-04;10:10:44.373;application/x-bolt;25873;3628380124;132304578221840000;2020-04-04;10:10:22.184;;;;;;18006;132304578401900000;2020-04-04;10:10:40.190;;;;;;;;132000_0034342953;;;;;;EDI+EDI;;Accept;;132000;4674;;123;Departures;;;;;;;;;;;;
D01/00000D45B92A0007;132304578495799833;2020-04-04;10:10:49.580;application/x-bolt;26714;4628383602;132304578273780000;2020-04-04;10:10:27.378;;;;;;18006;132304578453840000;2020-04-04;10:10:45.384;;;;;;;;132000_0034342954;;;;;;EDI+EDI;;Accept;;132000;2243;;123;Departures;;;;;;;;;;;;
D01/00000D45B9310007;132304579126709601;2020-04-04;10:11:52.671;application/x-bolt;25315;4628383603;132304578904760000;2020-04-04;10:11:30.476;;;;;;18008;132304579084840000;2020-04-04;10:11:48.484;;;;;;;;132000_0034342955;;;;;;EDI+EDI;;Accept;;132000;2241;;123;Departures;;;;;;;;;;;;
D01/00000D45B9380007;132304579467068422;2020-04-04;10:12:26.707;application/x-bolt;25612;4628383604;132304579245150000;2020-04-04;10:12:04.515;;;;;;18007;132304579425220000;2020-04-04;10:12:22.522;;;;;;;;132000_0034342956;;;;;;EDI+EDI;;Accept;;132000;2337;;123;Departures;;;;;;;;;;;;
D01/00000D45B93F0007;132304579750614049;2020-04-04;10:12:55.061;application/x-bolt;26381;4628383605;132304579528650000;2020-04-04;10:12:32.865;;;;;;18007;132304579708720000;2020-04-04;10:12:50.872;;;;;;;;132000_0034342957;;;;;;EDI+EDI;;Accept;;132000;2254;;123;Departures;;;;;;;;;;;;
D01/00000D45B9460007;132304580203508439;2020-04-04;10:13:40.351;application/x-bolt;25963;3628380125;132304579981670000;2020-04-04;10:13:18.167;;;;;;18006;132304580161730000;2020-04-04;10:13:36.173;;;;;;;;132000_0034342958;;;;;;EDI+EDI;;Accept;;132000;2256;;123;Departures;;;;;;;;;;;;
D01/00000D45B94D0006;132304581181581477;2020-04-04;10:15:18.158;application/x-bolt;23696;3628380126;132304580959720000;2020-04-04;10:14:55.972;;;;;;18006;132304581139780000;2020-04-04;10:15:13.978;;;;;;;;132000_0034342959;;;;Camera04;11;EDI+EDI;;Accept;;132000;2268;;123;Departures;;;;;;;;;;;;
D01/00000D45B9530007;132304582150427850;2020-04-04;10:16:55.043;application/x-bolt;26200;3628380127;132304581928540000;2020-04-04;10:16:32.854;;;;;;18008;132304582108620000;2020-04-04;10:16:50.862;;;;;;;;132000_0034342960;;;;;;EDI+EDI;;Accept;;132000;2266;;123;Departures;;;;;;;;;;;;
D01/00000D45B95A0006;132304583741959629;2020-04-04;10:19:34.196;application/x-bolt;22885;6628242452;132304583520170000;2020-04-04;10:19:12.017;;;;;;18007;132304583700240000;2020-04-04;10:19:30.024;;;;;;;;132000_0034342963;;;;Camera02;07;EDI+EDI;;Accept;;132000;2247;;123;Departures;;;;;;;;;;;;
D01/00000D45B9600006;132304586797500624;2020-04-04;10:24:39.750;application/x-bolt;21083;3628380129;132304586575640000;2020-04-04;10:24:17.564;;;;;;18008;132304586755720000;2020-04-04;10:24:35.572;;;;;;;;132000_0034342964;;;;;;EDI+EDI;;Accept;;132000;2209;;123;Departures;;;;;;;;;;;;
D01/00000D45B9660007;132304586913327576;2020-04-04;10:24:51.333;application/x-bolt;25103;4628383606;132304586691500000;2020-04-04;10:24:29.150;;;;;;18007;132304586871570000;2020-04-04;10:24:47.157;;;;;;;;132000_0034342965;;;;;;EDI+EDI;;Accept;;132000;2223;;123;Departures;;;;;;;;;;;;
D01/00000D45B96D0007;132304587145622005;2020-04-04;10:25:14.562;application/x-bolt;24213;8628845716;132304586923840000;2020-04-04;10:24:52.384;;;;;;18006;132304587103900000;2020-04-04;10:25:10.390;;;;;;;;132000_0034342966;;;;;;EDI+EDI;;Accept;;132000;2476;;123;Departures;;;;;;;;;;;;
D01/00000D45B9740007;132304587171653799;2020-04-04;10:25:17.165;application/x-bolt;25000;3628380128;132304586950110000;2020-04-04;10:24:55.011;;;;;;18007;132304587130180000;2020-04-04;10:25:13.018;;;;;;;;132000_0034342967;;;;;;EDI+EDI;;Accept;;132000;2254;;123;Departures;;;;;;;;;;;;
D01/00000D45B97B0007;132304588052360972;2020-04-04;10:26:45.236;application/x-bolt;24685;9628376826 / 9628376822;132304587830460000;2020-04-04;10:26:23.046;;;;;;18006;132304588010520000;2020-04-04;10:26:41.052;;;;;;;;132000_0034342968;;;Multiple main barcodes detected;;;EDI+EDI;;Accept;;132000;3813;;123;Departures;;;;;;;;;;;;
D01/00000D45B9820007;132304588340231924;2020-04-04;10:27:14.023;application/x-bolt;25102;3628380130;132304588116600000;2020-04-04;10:26:51.660;;;;;;18192;132304588298520000;2020-04-04;10:27:09.852;;;;;;;;132000_0034342969;;;;;;EDI+EDI;;Accept;;132000;2263;;123;Departures;;;;;;;;;;;;
D01/00000D45B9890007;132304588458140618;2020-04-04;10:27:25.814;application/x-bolt;24491;9628376827;132304588236310000;2020-04-04;10:27:03.631;;;;;;18008;132304588416390000;2020-04-04;10:27:21.639;;;;;;;;132000_0034342970;;;;;;EDI+EDI;;Accept;;132000;3226;;123;Departures;;;;;;;;;;;;
D01/00000D45B9900006;132304588597066902;2020-04-04;10:27:39.707;application/x-bolt;23300;8628845717;132304588375350000;2020-04-04;10:27:17.535;;;;;;18008;132304588555430000;2020-04-04;10:27:35.543;;;;;;;;132000_0034342971;;;;Camera01;09;EDI+EDI;;Accept;;132000;2289;;123;Departures;;;;;;;;;;;;
D01/00000D45B9960007;132304589652099989;2020-04-04;10:29:25.210;application/x-bolt;25029;5555919282 / 6628242454;132304589430090000;2020-04-04;10:29:03.009;;;;;;18007;132304589610160000;2020-04-04;10:29:21.016;;;;;;;;132000_0034342973;;;Multiple main barcodes detected;Camera06;05;EDI+EDI;;Accept;;132000;3841;;123;Departures;;;;;;;;;;;;
D01/00000D45B99D0007;132304589993085397;2020-04-04;10:29:59.309;application/x-bolt;25604;9628376829;132304589771170000;2020-04-04;10:29:37.117;;;;;;18006;132304589951230000;2020-04-04;10:29:55.123;;;;;;;;132000_0034342974;;;;;;EDI+EDI;;Accept;;132000;2319;;123;Departures;;;;;;;;;;;;
