BRL;ItemTime;ItemTime (local date);ItemTime (local time);BlobType;BlobSize;Barcode;CreateTime;CreateTime (local date);CreateTime (local time);Destination;DestinationAirport;DestinationDate;DestinationFlightNr;DestinationSource;Duration;FinishTime;FinishTime (local date);FinishTime (local time);Flags;LicensePlate;OCRExecute;OCRQueue;OCRRemarks;OCRResult;OCRStart;PieceId;ProcessPlanIDName;ProcessPlanIDVersion;Remarks;Side;SideSequence;Source;SpecialCategories;Status;Transfer;Tunnel;TunnelDuration;TunnelRemarks;TunnelSignals;TunnelType;VCSLicenseExecute;VCSLicenseQueue;VCSLicenseRemarks;VCSLicenseResult;VCSLicenseStart;VCSLicenseUser;VCSNoBSMExecute;VCSNoBSMQueue;VCSNoBSMRemarks;VCSNoBSMResult;VCSNoBSMStart;VCSNoBSMUser
A01/000001EA1A4F0002;132375926555944918;2020-06-26;00:04:15.594;application/x-bolt;3746;0623216877;132375925935210000;2020-06-26;00:03:13.521;;;;;;23003;132375926165240000;2020-06-26;00:03:36.524;;;;;;;;100409_0000000782;;;;;;EDI;;Accept;;100409;20000;;2;Arrivals;;;;;;;;;;;;
A01/000001EA1A510002;132375926652822718;2020-06-26;00:04:25.282;application/x-bolt;3738;0623216873;132375926029120000;2020-06-26;00:03:22.912;;;;;;23003;132375926259150000;2020-06-26;00:03:45.915;;;;;;;;100409_0000000783;;;;;;EDI;;Accept;;100409;20000;;2;Arrivals;;;;;;;;;;;;
A01/000001EA1A530002;132375926696562357;2020-06-26;00:04:29.656;application/x-bolt;3739;0623216847;132375926075820000;2020-06-26;00:03:27.582;;;;;;23003;132375926305850000;2020-06-26;00:03:50.585;;;;;;;;100409_0000000784;;;;;;EDI;;Accept;;100409;20000;;2;Arrivals;;;;;;;;;;;;
A01/000001EA1A550002;132375926812037010;2020-06-26;00:04:41.204;application/x-bolt;3894;0623216895 / 0235245983;132375926191250000;2020-06-26;00:03:39.125;;;;;;23004;132375926421290000;2020-06-26;00:04:02.129;;;;;;;;100409_0000000785;;;Multiple main barcodes detected;;;EDI;;Accept;;100409;20000;;2;Arrivals;;;;;;;;;;;;
A01/000001EA1A570002;132375926894862071;2020-06-26;00:04:49.486;application/x-bolt;3736;0623216848;132375926274040000;2020-06-26;00:03:47.404;;;;;;23003;132375926504070000;2020-06-26;00:04:10.407;;;;;;;;100409_0000000786;;;;;;EDI;;Accept;;100409;20000;;2;Arrivals;;;;;;;;;;;;
A01/000001EA1A590001;132375930696703340;2020-06-26;00:11:09.670;application/x-bolt;3693;0235259191;132375930343930000;2020-06-26;00:10:34.393;;;;;;23011;132375930574040000;2020-06-26;00:10:57.404;;;;;;;;101109_0000000380;;;;;;EDI;;Accept;;101109;20000;;2;;;;;;;;;;;;;
A01/000001EA1A5A0001;132375930727189215;2020-06-26;00:11:12.719;application/x-bolt;3688;0235260355;132375930374420000;2020-06-26;00:10:37.442;;;;;;23003;132375930604450000;2020-06-26;00:11:00.445;;;;;;;;101109_0000000381;;;;;;EDI;;Accept;;101109;20000;;2;;;;;;;;;;;;;
A01/000001EA1A5B0001;132375930758545707;2020-06-26;00:11:15.855;application/x-bolt;3707;0235260408;132375930405860000;2020-06-26;00:10:40.586;;;;;;23003;132375930635890000;2020-06-26;00:11:03.589;;;;;;;;101109_0000000382;;;;;;EDI;;Accept;;101109;20000;;2;;;;;;;;;;;;;
A01/000001EA1A5C0001;132375930786098559;2020-06-26;00:11:18.610;application/x-bolt;3696;0235260364;132375930433340000;2020-06-26;00:10:43.334;;;;;;23003;132375930663370000;2020-06-26;00:11:06.337;;;;;;;;101109_0000000383;;;;;;EDI;;Accept;;101109;20001;;2;;;;;;;;;;;;;
A01/000001EA1A5D0001;132375930850982360;2020-06-26;00:11:25.098;application/x-bolt;3702;0235260425;132375930498230000;2020-06-26;00:10:49.823;;;;;;23003;132375930728260000;2020-06-26;00:11:12.826;;;;;;;;101109_0000000384;;;;;;EDI;;Accept;;101109;20000;;2;;;;;;;;;;;;;
