BRL;ItemTime;ItemTime (local date);ItemTime (local time);BlobType;BlobSize;Barcode;CreateTime;CreateTime (local date);CreateTime (local time);Destination;DestinationAirport;DestinationDate;DestinationFlightNr;DestinationSource;Duration;FinishTime;FinishTime (local date);FinishTime (local time);Flags;LicensePlate;OCRExecute;OCRQueue;OCRRemarks;OCRResult;OCRStart;PieceId;ProcessPlanIDName;ProcessPlanIDVersion;Remarks;Side;SideSequence;Source;SpecialCategories;Status;Transfer;Tunnel;TunnelDuration;TunnelRemarks;TunnelSignals;TunnelType;VCSLicenseExecute;VCSLicenseQueue;VCSLicenseRemarks;VCSLicenseResult;VCSLicenseStart;VCSLicenseUser;VCSNoBSMExecute;VCSNoBSMQueue;VCSNoBSMRemarks;VCSNoBSMResult;VCSNoBSMStart;VCSNoBSMUser
D01/00000D45E60B0006;132307489785537304;2020-04-07;19:02:58.554;application/x-bolt;23398;1555067993;132307489519970000;2020-04-07;19:02:31.997;;;;;;18007;132307489700040000;2020-04-07;19:02:50.004;;;;;;;;131800_0034344955;;;;Camera05;08;EDI+EDI;;Accept;;131800;2212;;123;Departures;;;;;;;;;;;;
D01/00000D45E6110006;132307489846508728;2020-04-07;19:03:04.651;application/x-bolt;23671;1555067993;132307489581150000;2020-04-07;19:02:38.115;;;;;;18012;132307489761270000;2020-04-07;19:02:56.127;;;;;;;;131800_0034344956;;;;Camera05;01;EDI+EDI;;Accept;;131800;2234;;123;Departures;;;;;;;;;;;;
D01/00000D45E6170006;132307491468066288;2020-04-07;19:05:46.807;application/x-bolt;22588;1555067993;132307491202530000;2020-04-07;19:05:20.253;;;;;;18007;132307491382600000;2020-04-07;19:05:38.260;;;;;;;;131800_0034344957;;;;Camera05;09;EDI+EDI;;Accept;;131800;2236;;123;Departures;;;;;;;;;;;;
D01/00000D45E61D0006;132307491661989841;2020-04-07;19:06:06.199;application/x-bolt;23638;1555067993;132307491396430000;2020-04-07;19:05:39.643;;;;;;18009;132307491576520000;2020-04-07;19:05:57.652;;;;;;;;131800_0034344958;;;;Camera02;06;EDI+EDI;;Accept;;131800;2258;;123;Departures;;;;;;;;;;;;
D01/00000D45E6230006;132307491834315172;2020-04-07;19:06:23.432;application/x-bolt;23489;1555067993;132307491568810000;2020-04-07;19:05:56.881;;;;;;18008;132307491748890000;2020-04-07;19:06:14.889;;;;;;;;131800_0034344959;;;;Camera03;09;EDI+EDI;;Accept;;131800;2258;;123;Departures;;;;;;;;;;;;
D01/00000D45E6290007;132307492031801718;2020-04-07;19:06:43.180;application/x-bolt;24391;1555067993;132307491766240000;2020-04-07;19:06:16.624;;;;;;18007;132307491946310000;2020-04-07;19:06:34.631;;;;;;;;131800_0034344960;;;;Camera05;01;EDI+EDI;;Accept;;131800;2281;;123;Departures;;;;;;;;;;;;
D01/00000D45E6300007;132307492760236058;2020-04-07;19:07:56.024;application/x-bolt;25105;1555067993;132307492494610000;2020-04-07;19:07:29.461;;;;;;18007;132307492674680000;2020-04-07;19:07:47.468;;;;;;;;131800_0034344961;;;;;;EDI+EDI;;Accept;;131800;2292;;123;Departures;;;;;;;;;;;;
D01/00000D45E6370007;132307494760129413;2020-04-07;19:11:16.013;application/x-bolt;24302;1555067993;132307494494450000;2020-04-07;19:10:49.445;;;;;;18007;132307494674520000;2020-04-07;19:11:07.452;;;;;;;;131800_0034344962;;;;;;EDI+EDI;;Accept;;131800;2253;;123;Departures;;;;;;;;;;;;
D01/00000D45E63E0006;132307494905633820;2020-04-07;19:11:30.563;application/x-bolt;24093;1555067993;132307494640160000;2020-04-07;19:11:04.016;;;;;;18007;132307494820230000;2020-04-07;19:11:22.023;;;;;;;;131800_0034344963;;;;;;EDI+EDI;;Accept;;131800;2294;;123;Departures;;;;;;;;;;;;
D01/00000D45E6440006;132307495174134943;2020-04-07;19:11:57.413;application/x-bolt;21202;1555067993;132307494908570000;2020-04-07;19:11:30.857;;;;;;18009;132307495088660000;2020-04-07;19:11:48.866;;;;;;;;131800_0034344965;;;;;;EDI+EDI;;Accept;;131800;2725;;123;Departures;;;;;;;;;;;;
D01/00000D45E64A0006;132307495202777461;2020-04-07;19:12:00.278;application/x-bolt;23627;1555067993 / 0771062816 / 0950682978;132307494937170000;2020-04-07;19:11:33.717;;;;;;18007;132307495117240000;2020-04-07;19:11:51.724;;;;;;;;131800_0034344964;;;Multiple main barcodes detected;Camera01;09;EDI+EDI;;Accept;;131800;2248;;123;Departures;;;;;;;;;;;;
D01/00000D45E6500006;132307495372010529;2020-04-07;19:12:17.201;application/x-bolt;23212;1555067993;132307495106390000;2020-04-07;19:11:50.639;;;;;;18008;132307495286470000;2020-04-07;19:12:08.647;;;;;;;;131800_0034344966;;;;Camera05;07;EDI+EDI;;Accept;;131800;2943;;123;Departures;;;;;;;;;;;;
D01/00000D45E6560007;132307495464152980;2020-04-07;19:12:26.415;application/x-bolt;24952;1555067993;132307495198610000;2020-04-07;19:11:59.861;;;;;;18006;132307495378670000;2020-04-07;19:12:17.867;;;;;;;;131800_0034344967;;;;;;EDI+EDI;;Accept;;131800;2280;;123;Departures;;;;;;;;;;;;
D01/00000D45E65D0006;132307495665591370;2020-04-07;19:12:46.559;application/x-bolt;24145;1555067993;132307495400060000;2020-04-07;19:12:20.006;;;;;;18006;132307495580120000;2020-04-07;19:12:38.012;;;;;;;;131800_0034344968;;;;;;EDI+EDI;;Accept;;131800;2288;;123;Departures;;;;;;;;;;;;
D01/00000D45E6630007;132307495690851229;2020-04-07;19:12:49.085;application/x-bolt;25109;1555067993;132307495425330000;2020-04-07;19:12:22.533;;;;;;18008;132307495605410000;2020-04-07;19:12:40.541;;;;;;;;131800_0034344969;;;;;;EDI+EDI;;Accept;;131800;2283;;123;Departures;;;;;;;;;;;;
D01/00000D45E66A0006;132307496344575253;2020-04-07;19:13:54.458;application/x-bolt;21362;1555067993;132307496079030000;2020-04-07;19:13:27.903;;;;;;18009;132307496259120000;2020-04-07;19:13:45.912;;;;;;;;131800_0034344970;;;;;;EDI+EDI;;Accept;;131800;2295;;123;Departures;;;;;;;;;;;;
D01/00000D45E6700007;132307501623563485;2020-04-07;19:22:42.356;application/x-bolt;26846;1555067993;132307501357900000;2020-04-07;19:22:15.790;;;;;;18007;132307501537970000;2020-04-07;19:22:33.797;;;;;;;;131800_0034344971;;;;;;EDI+EDI;;Accept;;131800;2209;;123;Departures;;;;;;;;;;;;
D01/00000D45E6770006;132307506439286151;2020-04-07;19:30:43.929;application/x-bolt;23215;1555067993;132307506173510000;2020-04-07;19:30:17.351;;;;;;18007;132307506353580000;2020-04-07;19:30:35.358;;;;;;;;131800_0034344972;;;;Camera06;04;EDI+EDI;;Accept;;131800;2206;;123;Departures;;;;;;;;;;;;
D01/00000D45E67D0006;132307506522406251;2020-04-07;19:30:52.241;application/x-bolt;23639;1555067993;132307506256660000;2020-04-07;19:30:25.666;;;;;;18010;132307506436760000;2020-04-07;19:30:43.676;;;;;;;;131800_0034344973;;;;Camera01;06;EDI+EDI;;Accept;;131800;3914;;123;Departures;;;;;;;;;;;;
