BRL;ItemTime;ItemTime (local date);ItemTime (local time);BlobType;BlobSize;Barcode;CreateTime;CreateTime (local date);CreateTime (local time);Destination;DestinationAirport;DestinationDate;DestinationFlightNr;DestinationSource;Duration;FinishTime;FinishTime (local date);FinishTime (local time);Flags;LicensePlate;OCRExecute;OCRQueue;OCRRemarks;OCRResult;OCRStart;PieceId;ProcessPlanIDName;ProcessPlanIDVersion;Remarks;Side;SideSequence;Source;SpecialCategories;Status;Transfer;Tunnel;TunnelDuration;TunnelRemarks;TunnelSignals;TunnelType;VCSLicenseExecute;VCSLicenseQueue;VCSLicenseRemarks;VCSLicenseResult;VCSLicenseStart;VCSLicenseUser;VCSNoBSMExecute;VCSNoBSMQueue;VCSNoBSMRemarks;VCSNoBSMResult;VCSNoBSMStart;VCSNoBSMUser
D01/00000D45DAA20007;132307272535068270;2020-04-07;13:00:53.507;application/x-bolt;27683;9072104840;132307272273120000;2020-04-07;13:00:27.312;;;;;;18007;132307272453190000;2020-04-07;13:00:45.319;;;;;;;;131800_0034344466;;;;;;EDI+EDI;;Accept;;131800;2255;;123;Departures;;;;;;;;;;;;
D01/00000D45DAA90007;132307274424501749;2020-04-07;13:04:02.450;application/x-bolt;25076;9072104843;132307274162580000;2020-04-07;13:03:36.258;;;;;;18007;132307274342650000;2020-04-07;13:03:54.265;;;;;;;;131800_0034344467;;;;;;EDI+EDI;;Accept;;131800;2262;;123;Departures;;;;;;;;;;;;
D01/00000D45DAB00007;132307274917197268;2020-04-07;13:04:51.720;application/x-bolt;25544;9072104841;132307274655290000;2020-04-07;13:04:25.529;;;;;;18007;132307274835360000;2020-04-07;13:04:43.536;;;;;;;;131800_0034344468;;;;;;EDI+EDI;;Accept;;131800;2282;;123;Departures;;;;;;;;;;;;
D01/00000D45DAB70006;132307274995823583;2020-04-07;13:04:59.582;application/x-bolt;21264;9072104842;132307274733880000;2020-04-07;13:04:33.388;;;;;;18007;132307274913950000;2020-04-07;13:04:51.395;;;;;;;;131800_0034344469;;;;;;EDI+EDI;;Accept;;131800;4195;;123;Departures;;;;;;;;;;;;
D01/00000D45DABD0007;132307275698426127;2020-04-07;13:06:09.843;application/x-bolt;25371;9072104845;132307275436320000;2020-04-07;13:05:43.632;;;;;;18008;132307275616400000;2020-04-07;13:06:01.640;;;;;;;;131800_0034344471;;;;;;EDI+EDI;;Accept;;131800;2263;;123;Departures;;;;;;;;;;;;
D01/00000D45DAC40007;132307275726649927;2020-04-07;13:06:12.665;application/x-bolt;24299;9072104844;132307275464760000;2020-04-07;13:05:46.476;;;;;;18007;132307275644830000;2020-04-07;13:06:04.483;;;;;;;;131800_0034344472;;;;;;EDI+EDI;;Accept;;131800;2271;;123;Departures;;;;;;;;;;;;
D01/00000D45DACB0007;132307276180502693;2020-04-07;13:06:58.050;application/x-bolt;25422;9072104846;132307275918760000;2020-04-07;13:06:31.876;;;;;;18007;132307276098830000;2020-04-07;13:06:49.883;;;;;;;;131800_0034344473;;;;;;EDI+EDI;;Accept;;131800;2277;;123;Departures;;;;;;;;;;;;
D01/00000D45DAD20007;132307276928493521;2020-04-07;13:08:12.849;application/x-bolt;25038;9072104847;132307276666630000;2020-04-07;13:07:46.663;;;;;;18007;132307276846700000;2020-04-07;13:08:04.670;;;;;;;;131800_0034344474;;;;;;EDI+EDI;;Accept;;131800;2295;;123;Departures;;;;;;;;;;;;
D01/00000D45DAD90006;132307277357495325;2020-04-07;13:08:55.750;application/x-bolt;23307;9072104849;132307277095770000;2020-04-07;13:08:29.577;;;;;;18007;132307277275840000;2020-04-07;13:08:47.584;;;;;;;;131800_0034344475;;;;Camera01;08;EDI+EDI;;Accept;;131800;4002;;123;Departures;;;;;;;;;;;;
D01/00000D45DADF0007;132307277435721298;2020-04-07;13:09:03.572;application/x-bolt;24897;9072104848;132307277173760000;2020-04-07;13:08:37.376;;;;;;18007;132307277353830000;2020-04-07;13:08:55.383;;;;;;;;131800_0034344476;;;;Camera04;04;EDI+EDI;;Accept;;131800;2287;;123;Departures;;;;;;;;;;;;
D01/00000D45DAE60007;132307278001518467;2020-04-07;13:10:00.152;application/x-bolt;24693;9072104851;132307277739390000;2020-04-07;13:09:33.939;;;;;;18009;132307277919480000;2020-04-07;13:09:51.948;;;;;;;;131800_0034344477;;;;;;EDI+EDI;;Accept;;131800;2306;;123;Departures;;;;;;;;;;;;
D01/00000D45DAED0006;132307278446389584;2020-04-07;13:10:44.639;application/x-bolt;23871;9072104858;132307278184360000;2020-04-07;13:10:18.436;;;;;;18008;132307278364440000;2020-04-07;13:10:36.444;;;;;;;;131800_0034344478;;;;;;EDI+EDI;;Accept;;131800;3147;;123;Departures;;;;;;;;;;;;
D01/00000D45DAF30006;132307279755313244;2020-04-07;13:12:55.531;application/x-bolt;23641;9072104852 / 3072091969;132307279493330000;2020-04-07;13:12:29.333;;;;;;18007;132307279673400000;2020-04-07;13:12:47.340;;;;;;;;131800_0034344479;;;Multiple main barcodes detected;Camera04;03;EDI+EDI;;Accept;;131800;4252;;123;Departures;;;;;;;;;;;;
