BRL;ItemTime;ItemTime (local date);ItemTime (local time);BlobType;BlobSize;Barcode;CreateTime;CreateTime (local date);CreateTime (local time);Destination;DestinationAirport;DestinationDate;DestinationFlightNr;DestinationSource;Duration;FinishTime;FinishTime (local date);FinishTime (local time);Flags;LicensePlate;OCRExecute;OCRQueue;OCRRemarks;OCRResult;OCRStart;PieceId;ProcessPlanIDName;ProcessPlanIDVersion;Remarks;Side;SideSequence;Source;SpecialCategories;Status;Transfer;Tunnel;TunnelDuration;TunnelRemarks;TunnelSignals;TunnelType;VCSLicenseExecute;VCSLicenseQueue;VCSLicenseRemarks;VCSLicenseResult;VCSLicenseStart;VCSLicenseUser;VCSNoBSMExecute;VCSNoBSMQueue;VCSNoBSMRemarks;VCSNoBSMResult;VCSNoBSMStart;VCSNoBSMUser
A01/000001E60E760002;132367303938184519;2020-06-16;00:33:13.818;application/x-bolt;3846;0235616285 / 0235402762;132367303613180000;2020-06-16;00:32:41.318;;;;;;23003;132367303843210000;2020-06-16;00:33:04.321;;;;;;;;101121_0000000465;;;Multiple main barcodes detected;;;EDI;;Accept;;101121;20000;;2;;;;;;;;;;;;;
A01/000001E60E780001;132367303971402059;2020-06-16;00:33:17.140;application/x-bolt;3696;0235616282;132367303646410000;2020-06-16;00:32:44.641;;;;;;23003;132367303876440000;2020-06-16;00:33:07.644;;;;;;;;101121_0000000466;;;;;;EDI;;Accept;;101121;20000;;2;;;;;;;;;;;;;
A01/000001E60E790001;132367304007582061;2020-06-16;00:33:20.758;application/x-bolt;3706;0235253177;132367303682590000;2020-06-16;00:32:48.259;;;;;;23003;132367303912620000;2020-06-16;00:33:11.262;;;;;;;;101121_0000000467;;;;;;EDI;;Accept;;101121;20000;;2;;;;;;;;;;;;;
A01/000001E60E7A0001;132367304033413483;2020-06-16;00:33:23.341;application/x-bolt;3697;0235616384;132367303708480000;2020-06-16;00:32:50.848;;;;;;23003;132367303938510000;2020-06-16;00:33:13.851;;;;;;;;101121_0000000468;;;;;;EDI;;Accept;;101121;20000;;2;;;;;;;;;;;;;
A01/000001E60E7B0001;132367304067231523;2020-06-16;00:33:26.723;application/x-bolt;3705;0235616424;132367303742270000;2020-06-16;00:32:54.227;;;;;;23003;132367303972300000;2020-06-16;00:33:17.230;;;;;;;;101121_0000000469;;;;;;EDI;;Accept;;101121;20000;;2;;;;;;;;;;;;;
A01/000001E60E7C0001;132367304098307291;2020-06-16;00:33:29.831;application/x-bolt;3685;0235616474;132367303773360000;2020-06-16;00:32:57.336;;;;;;23003;132367304003390000;2020-06-16;00:33:20.339;;;;;;;;101121_0000000470;;;;;;EDI;;Accept;;101121;20000;;2;;;;;;;;;;;;;
A01/000001E60E7D0001;132367304194306896;2020-06-16;00:33:39.431;application/x-bolt;3687;0235616096;132367303869390000;2020-06-16;00:33:06.939;;;;;;23003;132367304099420000;2020-06-16;00:33:29.942;;;;;;;;101121_0000000471;;;;;;EDI;;Accept;;101121;20000;;2;;;;;;;;;;;;;
A01/000001E60E7E0001;132367304232948940;2020-06-16;00:33:43.295;application/x-bolt;3698;0235616257;132367303908010000;2020-06-16;00:33:10.801;;;;;;23003;132367304138040000;2020-06-16;00:33:33.804;;;;;;;;101121_0000000472;;;;;;EDI;;Accept;;101121;20000;;2;;;;;;;;;;;;;
A01/000001E60E7F0002;132367304272311582;2020-06-16;00:33:47.231;application/x-bolt;3723;0235616227;132367303947280000;2020-06-16;00:33:14.728;;;;;;23003;132367304177310000;2020-06-16;00:33:37.731;;;;;;;;101121_0000000473;;;;;;EDI;;Accept;;101121;20001;;2;;;;;;;;;;;;;
A01/000001E60E810001;132367304334042771;2020-06-16;00:33:53.404;application/x-bolt;3686;0235616305;132367304009060000;2020-06-16;00:33:20.906;;;;;;23003;132367304239090000;2020-06-16;00:33:43.909;;;;;;;;101121_0000000474;;;;;;EDI;;Accept;;101121;20000;;2;;;;;;;;;;;;;
