BRL;ItemTime;ItemTime (local date);ItemTime (local time);BlobType;BlobSize;Barcode;CreateTime;CreateTime (local date);CreateTime (local time);Destination;DestinationAirport;DestinationDate;DestinationFlightNr;DestinationSource;Duration;FinishTime;FinishTime (local date);FinishTime (local time);Flags;LicensePlate;OCRExecute;OCRQueue;OCRRemarks;OCRResult;OCRStart;PieceId;ProcessPlanIDName;ProcessPlanIDVersion;Remarks;Side;SideSequence;Source;SpecialCategories;Status;Transfer;Tunnel;TunnelDuration;TunnelRemarks;TunnelSignals;TunnelType;VCSLicenseExecute;VCSLicenseQueue;VCSLicenseRemarks;VCSLicenseResult;VCSLicenseStart;VCSLicenseUser;VCSNoBSMExecute;VCSNoBSMQueue;VCSNoBSMRemarks;VCSNoBSMResult;VCSNoBSMStart;VCSNoBSMUser
A01/0000021003FC0002;132429493046642170;2020-08-27;00:01:44.664;application/x-bolt;3749;0235851195;132429492753870000;2020-08-27;00:01:15.387;;;;;;23005;132429492983920000;2020-08-27;00:01:38.392;;;;;;;;100309_0000000525;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000021003FE0002;132429493078128139;2020-08-27;00:01:47.813;application/x-bolt;3759;0235856847;132429492785370000;2020-08-27;00:01:18.537;;;;;;23003;132429493015400000;2020-08-27;00:01:41.540;;;;;;;;100309_0000000526;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000021004000002;132429493104389801;2020-08-27;00:01:50.439;application/x-bolt;3896;0425605807 / 0235857324;132429492811580000;2020-08-27;00:01:21.158;;;;;;23004;132429493041620000;2020-08-27;00:01:44.162;;;;;;;;100309_0000000527;;;Multiple main barcodes detected;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000021004020002;132429493138357822;2020-08-27;00:01:53.836;application/x-bolt;3756;0235856795;132429492845560000;2020-08-27;00:01:24.556;;;;;;23003;132429493075590000;2020-08-27;00:01:47.559;;;;;;;;100309_0000000528;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000021004040002;132429493169163228;2020-08-27;00:01:56.916;application/x-bolt;3742;0235854187;132429492876360000;2020-08-27;00:01:27.636;;;;;;23003;132429493106390000;2020-08-27;00:01:50.639;;;;;;;;100309_0000000529;;;;;;EDI;;Accept;;100309;20001;;2;Arrivals;;;;;;;;;;;;
A01/0000021004060002;132429493196605864;2020-08-27;00:01:59.661;application/x-bolt;3893;0235802949 / 0235844086;132429492903830000;2020-08-27;00:01:30.383;;;;;;23004;132429493133870000;2020-08-27;00:01:53.387;;;;;;;;100309_0000000530;;;Multiple main barcodes detected;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000021004080002;132429493224689025;2020-08-27;00:02:02.469;application/x-bolt;3750;0235856928;132429492931850000;2020-08-27;00:01:33.185;;;;;;23003;132429493161880000;2020-08-27;00:01:56.188;;;;;;;;100309_0000000531;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/00000210040A0002;132429493254803868;2020-08-27;00:02:05.480;application/x-bolt;3756;0235858092;132429492961980000;2020-08-27;00:01:36.198;;;;;;23003;132429493192010000;2020-08-27;00:01:59.201;;;;;;;;100309_0000000532;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/00000210040C0002;132429493283537564;2020-08-27;00:02:08.354;application/x-bolt;3741;0235855674;132429492990720000;2020-08-27;00:01:39.072;;;;;;23003;132429493220750000;2020-08-27;00:02:02.075;;;;;;;;100309_0000000533;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/00000210040E0002;132429493309839261;2020-08-27;00:02:10.984;application/x-bolt;3749;0235855760;132429493017080000;2020-08-27;00:01:41.708;;;;;;23003;132429493247110000;2020-08-27;00:02:04.711;;;;;;;;100309_0000000534;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
