BRL;ItemTime;ItemTime (local date);ItemTime (local time);BlobType;BlobSize;Barcode;CreateTime;CreateTime (local date);CreateTime (local time);Destination;DestinationAirport;DestinationDate;DestinationFlightNr;DestinationSource;Duration;FinishTime;FinishTime (local date);FinishTime (local time);Flags;LicensePlate;OCRExecute;OCRQueue;OCRRemarks;OCRResult;OCRStart;PieceId;ProcessPlanIDName;ProcessPlanIDVersion;Remarks;Side;SideSequence;Source;SpecialCategories;Status;Transfer;Tunnel;TunnelDuration;TunnelRemarks;TunnelSignals;TunnelType;VCSLicenseExecute;VCSLicenseQueue;VCSLicenseRemarks;VCSLicenseResult;VCSLicenseStart;VCSLicenseUser;VCSNoBSMExecute;VCSNoBSMQueue;VCSNoBSMRemarks;VCSNoBSMResult;VCSNoBSMStart;VCSNoBSMUser
A01/0000020B76990002;132422580428125534;2020-08-19;00:00:42.813;application/x-bolt;3744;0235956340;132422580153490000;2020-08-19;00:00:15.349;;;;;;23003;132422580383520000;2020-08-19;00:00:38.352;;;;;;;;100309_0000000070;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020B769B0002;132422580490186723;2020-08-19;00:00:49.019;application/x-bolt;3868;0235956366 / 0235936366;132422580215520000;2020-08-19;00:00:21.552;;;;;;23004;132422580445560000;2020-08-19;00:00:44.556;;;;;;;;100309_0000000071;;;Multiple main barcodes detected;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020B769D0002;132422580534122964;2020-08-19;00:00:53.412;application/x-bolt;3745;0235952047;132422580259420000;2020-08-19;00:00:25.942;;;;;;23003;132422580489450000;2020-08-19;00:00:48.945;;;;;;;;100309_0000000072;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020B769F0002;132422580566579738;2020-08-19;00:00:56.658;application/x-bolt;3752;0235951932;132422580291890000;2020-08-19;00:00:29.189;;;;;;23003;132422580521920000;2020-08-19;00:00:52.192;;;;;;;;100309_0000000073;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020B76A10002;132422580597905575;2020-08-19;00:00:59.791;application/x-bolt;3728;0235952246;132422580323250000;2020-08-19;00:00:32.325;;;;;;23003;132422580553280000;2020-08-19;00:00:55.328;;;;;;;;100309_0000000074;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020B76A30002;132422580624617605;2020-08-19;00:01:02.462;application/x-bolt;3750;0235953059;132422580349980000;2020-08-19;00:00:34.998;;;;;;23003;132422580580010000;2020-08-19;00:00:58.001;;;;;;;;100309_0000000075;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020B76A50002;132422580673748131;2020-08-19;00:01:07.375;application/x-bolt;3887;0235951733 / 0235953204;132422580399030000;2020-08-19;00:00:39.903;;;;;;23004;132422580629070000;2020-08-19;00:01:02.907;;;;;;;;100309_0000000076;;;Multiple main barcodes detected;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020B76A70002;132422580708706968;2020-08-19;00:01:10.871;application/x-bolt;3889;0235951907 / 0235952709;132422580434000000;2020-08-19;00:00:43.400;;;;;;23004;132422580664040000;2020-08-19;00:01:06.404;;;;;;;;100309_0000000077;;;Multiple main barcodes detected;;;EDI;;Accept;;100309;20001;;2;Arrivals;;;;;;;;;;;;
A01/0000020B76A90002;132422580734658373;2020-08-19;00:01:13.466;application/x-bolt;3734;0235952709;132422580460030000;2020-08-19;00:00:46.003;;;;;;23003;132422580690060000;2020-08-19;00:01:09.006;;;;;;;;100309_0000000078;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020B76AB0002;132422580765033425;2020-08-19;00:01:16.503;application/x-bolt;3724;0235953265;132422580490320000;2020-08-19;00:00:49.032;;;;;;23003;132422580720350000;2020-08-19;00:01:12.035;;;;;;;;100309_0000000079;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020B76AD0002;132422580795108234;2020-08-19;00:01:19.511;application/x-bolt;3746;0235952612;132422580520380000;2020-08-19;00:00:52.038;;;;;;23004;132422580750420000;2020-08-19;00:01:15.042;;;;;;;;100309_0000000080;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020B76AF0002;132422580822060462;2020-08-19;00:01:22.206;application/x-bolt;3744;0235951238;132422580547420000;2020-08-19;00:00:54.742;;;;;;23003;132422580777450000;2020-08-19;00:01:17.745;;;;;;;;100309_0000000081;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020B76B10002;132422580850183657;2020-08-19;00:01:25.018;application/x-bolt;3751;0235951728;132422580575430000;2020-08-19;00:00:57.543;;;;;;23003;132422580805460000;2020-08-19;00:01:20.546;;;;;;;;100309_0000000082;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020B76B30002;132422580880678816;2020-08-19;00:01:28.068;application/x-bolt;3748;0235952611;132422580605990000;2020-08-19;00:01:00.599;;;;;;23003;132422580836020000;2020-08-19;00:01:23.602;;;;;;;;100309_0000000083;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020B76B50002;132422580909612679;2020-08-19;00:01:30.961;application/x-bolt;3736;0235952683;132422580634960000;2020-08-19;00:01:03.496;;;;;;23004;132422580865000000;2020-08-19;00:01:26.500;;;;;;;;100309_0000000084;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020B76B70002;132422580939297165;2020-08-19;00:01:33.930;application/x-bolt;3743;0235953449;132422580664630000;2020-08-19;00:01:06.463;;;;;;23003;132422580894660000;2020-08-19;00:01:29.466;;;;;;;;100309_0000000085;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020B76B90002;132422581148799966;2020-08-19;00:01:54.880;application/x-bolt;3753;0235952637;132422580874160000;2020-08-19;00:01:27.416;;;;;;23003;132422581104190000;2020-08-19;00:01:50.419;;;;;;;;100309_0000000086;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
