BRL;ItemTime;ItemTime (local date);ItemTime (local time);BlobType;BlobSize;Barcode;CreateTime;CreateTime (local date);CreateTime (local time);Destination;DestinationAirport;DestinationDate;DestinationFlightNr;DestinationSource;Duration;FinishTime;FinishTime (local date);FinishTime (local time);Flags;LicensePlate;OCRExecute;OCRQueue;OCRRemarks;OCRResult;OCRStart;PieceId;ProcessPlanIDName;ProcessPlanIDVersion;Remarks;Side;SideSequence;Source;SpecialCategories;Status;Transfer;Tunnel;TunnelDuration;TunnelRemarks;TunnelSignals;TunnelType;VCSLicenseExecute;VCSLicenseQueue;VCSLicenseRemarks;VCSLicenseResult;VCSLicenseStart;VCSLicenseUser;VCSNoBSMExecute;VCSNoBSMQueue;VCSNoBSMRemarks;VCSNoBSMResult;VCSNoBSMStart;VCSNoBSMUser
A01/000001F8E9FD0002;132398388375128306;2020-07-22;00:00:37.513;application/x-bolt;3739;0235041341;132398388014418000;2020-07-22;00:00:01.442;;;;;;23003;132398388244448000;2020-07-22;00:00:24.445;;;;;;;;100403_0000000049;;;;;;EDI;;Accept;;100403;20000;;2;Arrivals;;;;;;;;;;;;
A01/000001F8E9FF0002;132398388408656169;2020-07-22;00:00:40.866;application/x-bolt;3743;0235041286;132398388047838000;2020-07-22;00:00:04.784;;;;;;23003;132398388277868000;2020-07-22;00:00:27.787;;;;;;;;100403_0000000050;;;;;;EDI;;Accept;;100403;20000;;2;Arrivals;;;;;;;;;;;;
A01/000001F8EA010002;132398388442934665;2020-07-22;00:00:44.293;application/x-bolt;3761;0235041367;132398388082178000;2020-07-22;00:00:08.218;;;;;;23003;132398388312208000;2020-07-22;00:00:31.221;;;;;;;;100403_0000000051;;;;;;EDI;;Accept;;100403;20000;;2;Arrivals;;;;;;;;;;;;
A01/000001F8EA030001;132398388461189838;2020-07-22;00:00:46.119;application/x-bolt;3709;0235974068;132398388111490000;2020-07-22;00:00:11.149;;;;;;23003;132398388341520000;2020-07-22;00:00:34.152;;;;;;;;100613_0000000488;;;;;;EDI;;Accept;;100613;20000;;2;;;;;;;;;;;;;
A01/000001F8EA040002;132398388474951272;2020-07-22;00:00:47.495;application/x-bolt;3750;0235041445;132398388114218000;2020-07-22;00:00:11.422;;;;;;23004;132398388344258000;2020-07-22;00:00:34.426;;;;;;;;100403_0000000052;;;;;;EDI;;Accept;;100403;20001;;2;Arrivals;;;;;;;;;;;;
A01/000001F8EA060002;132398388509009583;2020-07-22;00:00:50.901;application/x-bolt;3739;0235041277;132398388148268000;2020-07-22;00:00:14.827;;;;;;23003;132398388378298000;2020-07-22;00:00:37.830;;;;;;;;100403_0000000053;;;;;;EDI;;Accept;;100403;20000;;2;Arrivals;;;;;;;;;;;;
A01/000001F8EA080002;132398388539755138;2020-07-22;00:00:53.976;application/x-bolt;3753;0235041279;132398388178968000;2020-07-22;00:00:17.897;;;;;;23003;132398388408998000;2020-07-22;00:00:40.900;;;;;;;;100403_0000000054;;;;;;EDI;;Accept;;100403;20000;;2;Arrivals;;;;;;;;;;;;
A01/000001F8EA0A0002;132398388571331386;2020-07-22;00:00:57.133;application/x-bolt;3737;0235041278;132398388210578000;2020-07-22;00:00:21.058;;;;;;23003;132398388440608000;2020-07-22;00:00:44.061;;;;;;;;100403_0000000055;;;;;;EDI;;Accept;;100403;20000;;2;Arrivals;;;;;;;;;;;;
A01/000001F8EA0C0002;132398388598694125;2020-07-22;00:00:59.869;application/x-bolt;3748;0235041285;132398388237898000;2020-07-22;00:00:23.790;;;;;;23003;132398388467928000;2020-07-22;00:00:46.793;;;;;;;;100403_0000000056;;;;;;EDI;;Accept;;100403;20000;;2;Arrivals;;;;;;;;;;;;
A01/000001F8EA0E0002;132398388638407133;2020-07-22;00:01:03.841;application/x-bolt;3760;0235041342;132398388277598000;2020-07-22;00:00:27.760;;;;;;23003;132398388507628000;2020-07-22;00:00:50.763;;;;;;;;100403_0000000057;;;;;;EDI;;Accept;;100403;20000;;2;Arrivals;;;;;;;;;;;;
