BRL;ItemTime;ItemTime (local date);ItemTime (local time);BlobType;BlobSize;Barcode;CreateTime;CreateTime (local date);CreateTime (local time);Destination;DestinationAirport;DestinationDate;DestinationFlightNr;DestinationSource;Duration;FinishTime;FinishTime (local date);FinishTime (local time);Flags;LicensePlate;OCRExecute;OCRQueue;OCRRemarks;OCRResult;OCRStart;PieceId;ProcessPlanIDName;ProcessPlanIDVersion;Remarks;Side;SideSequence;Source;SpecialCategories;Status;Transfer;Tunnel;TunnelDuration;TunnelRemarks;TunnelSignals;TunnelType;VCSLicenseExecute;VCSLicenseQueue;VCSLicenseRemarks;VCSLicenseResult;VCSLicenseStart;VCSLicenseUser;VCSNoBSMExecute;VCSNoBSMQueue;VCSNoBSMRemarks;VCSNoBSMResult;VCSNoBSMStart;VCSNoBSMUser
A01/000002110BB40001;132433139733593063;2020-08-31;05:19:33.359;application/x-bolt;3691;0235470288;132433139463030000;2020-08-31;05:19:06.303;;;;;;23003;132433139693060000;2020-08-31;05:19:29.306;;;;;;;;101003_0000000129;;;;;;EDI;;Accept;;101003;20000;;2;;;;;;;;;;;;;
A01/000002110BB50001;132433139810987884;2020-08-31;05:19:41.099;application/x-bolt;3705;0235468266;132433139540290000;2020-08-31;05:19:14.029;;;;;;23024;132433139770530000;2020-08-31;05:19:37.053;;;;;;;;101003_0000000130;;;;;;EDI;;Accept;;101003;20021;;2;;;;;;;;;;;;;
A01/000002110BB60001;132433139870347596;2020-08-31;05:19:47.035;application/x-bolt;3713;0235471980;132433139599820000;2020-08-31;05:19:19.982;;;;;;23003;132433139829850000;2020-08-31;05:19:42.985;;;;;;;;101003_0000000131;;;;;;EDI;;Accept;;101003;20000;;2;;;;;;;;;;;;;
A01/000002110BB70001;132433139929467107;2020-08-31;05:19:52.947;application/x-bolt;3702;0235470287;132433139658960000;2020-08-31;05:19:25.896;;;;;;23003;132433139888990000;2020-08-31;05:19:48.899;;;;;;;;101003_0000000132;;;;;;EDI;;Accept;;101003;20000;;2;;;;;;;;;;;;;
A01/000002110BB80001;132433140000616698;2020-08-31;05:20:00.062;application/x-bolt;3682;0235470264;132433139730100000;2020-08-31;05:19:33.010;;;;;;23003;132433139960130000;2020-08-31;05:19:56.013;;;;;;;;101003_0000000133;;;;;;EDI;;Accept;;101003;20000;;2;;;;;;;;;;;;;
A01/000002110BB90001;132433140073707913;2020-08-31;05:20:07.371;application/x-bolt;3672;0235472035;132433139803210000;2020-08-31;05:19:40.321;;;;;;23003;132433140033240000;2020-08-31;05:20:03.324;;;;;;;;101003_0000000134;;;;;;EDI;;Accept;;101003;20000;;2;;;;;;;;;;;;;
A01/000002110BBA0001;132433140132597231;2020-08-31;05:20:13.260;application/x-bolt;3694;0235470265;132433139862050000;2020-08-31;05:19:46.205;;;;;;23003;132433140092080000;2020-08-31;05:20:09.208;;;;;;;;101003_0000000135;;;;;;EDI;;Accept;;101003;20000;;2;;;;;;;;;;;;;
A01/000002110BBB0002;132433140191306399;2020-08-31;05:20:19.131;application/x-bolt;3716;0235469742;132433139920780000;2020-08-31;05:19:52.078;;;;;;23003;132433140150810000;2020-08-31;05:20:15.081;;;;;;;;101003_0000000136;;;;;;EDI;;Accept;;101003;20001;;2;;;;;;;;;;;;;
A01/000002110BBD0002;132433140273495236;2020-08-31;05:20:27.350;application/x-bolt;3819;0235468883 / 0235628782;132433140002920000;2020-08-31;05:20:00.292;;;;;;23004;132433140232960000;2020-08-31;05:20:23.296;;;;;;;;101003_0000000137;;;Multiple main barcodes detected;;;EDI;;Accept;;101003;20000;;2;;;;;;;;;;;;;
A01/000002110BBF0001;132433140360698268;2020-08-31;05:20:36.070;application/x-bolt;3700;0235475360;132433140090190000;2020-08-31;05:20:09.019;;;;;;23003;132433140320220000;2020-08-31;05:20:32.022;;;;;;;;101003_0000000138;;;;;;EDI;;Accept;;101003;20000;;2;;;;;;;;;;;;;
A01/000002110BC00002;132433140418086333;2020-08-31;05:20:41.809;application/x-bolt;3717;0235474054;132433140147590000;2020-08-31;05:20:14.759;;;;;;23003;132433140377620000;2020-08-31;05:20:37.762;;;;;;;;101003_0000000139;;;;;;EDI;;Accept;;101003;20000;;2;;;;;;;;;;;;;
A01/000002110BC20001;132433140510123417;2020-08-31;05:20:51.012;application/x-bolt;3689;0235469776;132433140239580000;2020-08-31;05:20:23.958;;;;;;23003;132433140469610000;2020-08-31;05:20:46.961;;;;;;;;101003_0000000140;;;;;;EDI;;Accept;;101003;20000;;2;;;;;;;;;;;;;
A01/000002110BC30001;132433140568001887;2020-08-31;05:20:56.800;application/x-bolt;3705;0235475385;132433140297500000;2020-08-31;05:20:29.750;;;;;;23003;132433140527530000;2020-08-31;05:20:52.753;;;;;;;;101003_0000000141;;;;;;EDI;;Accept;;101003;20000;;2;;;;;;;;;;;;;
A01/000002110BC40002;132433140614240614;2020-08-31;05:21:01.424;application/x-bolt;4003;0235660388 / 0235472906 / 0610237441 / 0066357054;132433140343620000;2020-08-31;05:20:34.362;;;;;;23004;132433140573660000;2020-08-31;05:20:57.366;;;;;;;;101003_0000000142;;;Multiple main barcodes detected;;;EDI;;Accept;;101003;20000;;2;;;;;;;;;;;;;
A01/000002110BC60002;132433295731815082;2020-08-31;09:39:33.182;application/x-bolt;3737;0235482067;132433298119350000;2020-08-31;09:43:31.935;;;;;;23004;132433298349390000;2020-08-31;09:43:54.939;;;;;;;;100107_0000000981;;;;;;EDI;;Accept;;100107;20000;;2;Arrivals;;;;;;;;;;;;
A01/000002110BC80002;132433295776412149;2020-08-31;09:39:37.641;application/x-bolt;3965;0235479828 / 0771132772 / 0771102520;132433298163900000;2020-08-31;09:43:36.390;;;;;;23004;132433298393940000;2020-08-31;09:43:59.394;;;;;;;;100107_0000000982;;;Multiple main barcodes detected;;;EDI;;Accept;;100107;20000;;2;Arrivals;;;;;;;;;;;;
A01/000002110BD6000C;132433296010206472;2020-08-31;09:40:01.021;application/x-bolt;46081;;132433298202750000;2020-08-31;09:43:40.275;;;;;;42297;132433298625720000;2020-08-31;09:44:22.572;;;3278;515;Error: PVRE_RC_E_NO_IMAGEDATA_AVAILABLE [missing data];Error;28123;100107_0000000983;;;"Enrichment ""OCR"" error: PVRE_RC_E_NO_IMAGEDATA_AVAILABLE [missing data] / VCS license reject ( 2)";;;VCS;;Reject;;100107;20000;;202;Arrivals;5379;1991;Reject: 2;Reject;31924;MHS\VCS_2;;;;;;
A01/000002110BCA0002;132433295848762286;2020-08-31;09:39:44.876;application/x-bolt;3748;0235479820;132433298233620000;2020-08-31;09:43:43.362;;;;;;23267;132433298466290000;2020-08-31;09:44:06.629;;;;;;;;100107_0000000984;;;;;;EDI;;Accept;;100107;20000;;2;Arrivals;;;;;;;;;;;;
A01/000002110BCC0002;132433295878827273;2020-08-31;09:39:47.883;application/x-bolt;3756;0235477741;132433298264230000;2020-08-31;09:43:46.423;;;;;;23214;132433298496370000;2020-08-31;09:44:09.637;;;;;;;;100107_0000000985;;;;;;EDI;;Accept;;100107;20206;;2;Arrivals;;;;;;;;;;;;
A01/000002110BCE0002;132433295915287581;2020-08-31;09:39:51.529;application/x-bolt;3747;0235477740;132433298293310000;2020-08-31;09:43:49.331;;;;;;23004;132433298523350000;2020-08-31;09:44:12.335;;;;;;;;100107_0000000986;;;;;;EDI;;Accept;;100107;20000;;2;Arrivals;;;;;;;;;;;;
A01/000002110BD00002;132433295945482677;2020-08-31;09:39:54.548;application/x-bolt;3867;0235475239 / 0335475239;132433298324050000;2020-08-31;09:43:52.405;;;;;;23897;132433298563020000;2020-08-31;09:44:16.302;;;;;;;;100107_0000000987;;;Multiple main barcodes detected;;;EDI;;Accept;;100107;20000;;2;Arrivals;;;;;;;;;;;;
A01/000002110BD20002;132433295962536852;2020-08-31;09:39:56.254;application/x-bolt;3735;0235477739;132433298350080000;2020-08-31;09:43:55.008;;;;;;23003;132433298580110000;2020-08-31;09:44:18.011;;;;;;;;100107_0000000988;;;;;;EDI;;Accept;;100107;20000;;2;Arrivals;;;;;;;;;;;;
A01/000002110BD40002;132433296002680216;2020-08-31;09:40:00.268;application/x-bolt;3897;0235475797 / 0771509056;132433298382960000;2020-08-31;09:43:58.296;;;;;;23004;132433298613000000;2020-08-31;09:44:21.300;;;;;;;;100107_0000000989;;;Multiple main barcodes detected;;;EDI;;Accept;;100107;20000;;2;Arrivals;;;;;;;;;;;;
