BRL;ItemTime;ItemTime (local date);ItemTime (local time);BlobType;BlobSize;Barcode;CreateTime;CreateTime (local date);CreateTime (local time);Destination;DestinationAirport;DestinationDate;DestinationFlightNr;DestinationSource;Duration;FinishTime;FinishTime (local date);FinishTime (local time);Flags;LicensePlate;OCRExecute;OCRQueue;OCRRemarks;OCRResult;OCRStart;PieceId;ProcessPlanIDName;ProcessPlanIDVersion;Remarks;Side;SideSequence;Source;SpecialCategories;Status;Transfer;Tunnel;TunnelDuration;TunnelRemarks;TunnelSignals;TunnelType;VCSLicenseExecute;VCSLicenseQueue;VCSLicenseRemarks;VCSLicenseResult;VCSLicenseStart;VCSLicenseUser;VCSNoBSMExecute;VCSNoBSMQueue;VCSNoBSMRemarks;VCSNoBSMResult;VCSNoBSMStart;VCSNoBSMUser
A01/0000020C97DE0002;132424308318102663;2020-08-21;00:00:31.810;application/x-bolt;3875;0235358688 / 0235358520;132424308007650000;2020-08-21;00:00:00.765;;;;;;23004;132424308237690000;2020-08-21;00:00:23.769;;;;;;;;100309_0000000717;;;Multiple main barcodes detected;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020C97E00002;132424308397428094;2020-08-21;00:00:39.743;application/x-bolt;3752;0235357179;132424308087040000;2020-08-21;00:00:08.704;;;;;;23003;132424308317070000;2020-08-21;00:00:31.707;;;;;;;;100309_0000000718;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020C97E20002;132424308426792316;2020-08-21;00:00:42.679;application/x-bolt;3738;0235356963;132424308116350000;2020-08-21;00:00:11.635;;;;;;23003;132424308346380000;2020-08-21;00:00:34.638;;;;;;;;100309_0000000719;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020C97E40002;132424308458488456;2020-08-21;00:00:45.849;application/x-bolt;3752;0235358226;132424308148130000;2020-08-21;00:00:14.813;;;;;;23003;132424308378160000;2020-08-21;00:00:37.816;;;;;;;;100309_0000000720;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020C97E60002;132424308491956061;2020-08-21;00:00:49.196;application/x-bolt;3752;0235358243;132424308181520000;2020-08-21;00:00:18.152;;;;;;23003;132424308411550000;2020-08-21;00:00:41.155;;;;;;;;100309_0000000721;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020C97E80002;132424308523131778;2020-08-21;00:00:52.313;application/x-bolt;3751;0235356948;132424308212770000;2020-08-21;00:00:21.277;;;;;;23003;132424308442800000;2020-08-21;00:00:44.280;;;;;;;;100309_0000000722;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020C97EA0002;132424308550754562;2020-08-21;00:00:55.075;application/x-bolt;3736;0235358688;132424308240330000;2020-08-21;00:00:24.033;;;;;;23003;132424308470360000;2020-08-21;00:00:47.036;;;;;;;;100309_0000000723;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020C97EC0002;132424308595851758;2020-08-21;00:00:59.585;application/x-bolt;3748;0235357049;132424308285450000;2020-08-21;00:00:28.545;;;;;;23003;132424308515480000;2020-08-21;00:00:51.548;;;;;;;;100309_0000000724;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020C97EE0002;132424308621002503;2020-08-21;00:01:02.100;application/x-bolt;3738;0235357603;132424308310560000;2020-08-21;00:00:31.056;;;;;;23003;132424308540590000;2020-08-21;00:00:54.059;;;;;;;;100309_0000000725;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020C97F00002;132424308648234964;2020-08-21;00:01:04.823;application/x-bolt;3765;0235358578;132424308337880000;2020-08-21;00:00:33.788;;;;;;23003;132424308567910000;2020-08-21;00:00:56.791;;;;;;;;100309_0000000726;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
A01/0000020C97F20002;132424308678539963;2020-08-21;00:01:07.854;application/x-bolt;3756;0235358707;132424308368170000;2020-08-21;00:00:36.817;;;;;;23003;132424308598200000;2020-08-21;00:00:59.820;;;;;;;;100309_0000000727;;;;;;EDI;;Accept;;100309;20000;;2;Arrivals;;;;;;;;;;;;
