BRL;ItemTime;ItemTime (local date);ItemTime (local time);BlobType;BlobSize;Barcode;CreateTime;CreateTime (local date);CreateTime (local time);Destination;DestinationAirport;DestinationDate;DestinationFlightNr;DestinationSource;Duration;FinishTime;FinishTime (local date);FinishTime (local time);Flags;LicensePlate;OCRExecute;OCRQueue;OCRRemarks;OCRResult;OCRStart;PieceId;ProcessPlanIDName;ProcessPlanIDVersion;Remarks;Side;SideSequence;Source;SpecialCategories;Status;Transfer;Tunnel;TunnelDuration;TunnelRemarks;TunnelSignals;TunnelType;VCSLicenseExecute;VCSLicenseQueue;VCSLicenseRemarks;VCSLicenseResult;VCSLicenseStart;VCSLicenseUser;VCSNoBSMExecute;VCSNoBSMQueue;VCSNoBSMRemarks;VCSNoBSMResult;VCSNoBSMStart;VCSNoBSMUser
A01/000001E887E40002;132372682248425699;2020-06-22;05:57:04.843;application/x-bolt;3745;0235829373;132372681928330000;2020-06-22;05:56:32.833;;;;;;23003;132372682158360000;2020-06-22;05:56:55.836;;;;;;;;100321_0000000699;;;;;;EDI;;Accept;;100321;20000;;2;Arrivals;;;;;;;;;;;;
A01/000001E887E60002;132372682271274504;2020-06-22;05:57:07.127;application/x-bolt;3750;0235829520;132372681951160000;2020-06-22;05:56:35.116;;;;;;23003;132372682181190000;2020-06-22;05:56:58.119;;;;;;;;100321_0000000700;;;;;;EDI;;Accept;;100321;20000;;2;Arrivals;;;;;;;;;;;;
A01/000001E887E80001;132372717064599522;2020-06-22;06:55:06.460;application/x-bolt;3710;0235847217;132372716479010000;2020-06-22;06:54:07.901;;;;;;23003;132372716709040000;2020-06-22;06:54:30.904;;;;;;;;100513_0000000715;;;;;;EDI;;Accept;;100513;20000;;2;;;;;;;;;;;;;
A01/000001E887E90001;132372717105423115;2020-06-22;06:55:10.542;application/x-bolt;3693;0235847126;132372716519790000;2020-06-22;06:54:11.979;;;;;;23003;132372716749820000;2020-06-22;06:54:34.982;;;;;;;;100513_0000000716;;;;;;EDI;;Accept;;100513;20000;;2;;;;;;;;;;;;;
A01/000001E887EA0001;132372717153262479;2020-06-22;06:55:15.326;application/x-bolt;3701;0235848445;132372716567650000;2020-06-22;06:54:16.765;;;;;;23004;132372716797690000;2020-06-22;06:54:39.769;;;;;;;;100513_0000000717;;;;;;EDI;;Accept;;100513;20000;;2;;;;;;;;;;;;;
A01/000001E887EB0001;132372717198249498;2020-06-22;06:55:19.825;application/x-bolt;3702;0235847108;132372716612570000;2020-06-22;06:54:21.257;;;;;;23003;132372716842600000;2020-06-22;06:54:44.260;;;;;;;;100513_0000000718;;;;;;EDI;;Accept;;100513;20000;;2;;;;;;;;;;;;;
A01/000001E887EC0001;132372717229625317;2020-06-22;06:55:22.963;application/x-bolt;3709;0235847237;132372716644020000;2020-06-22;06:54:24.402;;;;;;23003;132372716874050000;2020-06-22;06:54:47.405;;;;;;;;100513_0000000719;;;;;;EDI;;Accept;;100513;20000;;2;;;;;;;;;;;;;
A01/000001E887ED0001;132372717260810976;2020-06-22;06:55:26.081;application/x-bolt;3696;0235847128;132372716675190000;2020-06-22;06:54:27.519;;;;;;23003;132372716905220000;2020-06-22;06:54:50.522;;;;;;;;100513_0000000720;;;;;;EDI;;Accept;;100513;20000;;2;;;;;;;;;;;;;
A01/000001E887EE0001;132372717289514598;2020-06-22;06:55:28.951;application/x-bolt;3704;0235847271;132372716703750000;2020-06-22;06:54:30.375;;;;;;23003;132372716933780000;2020-06-22;06:54:53.378;;;;;;;;100513_0000000721;;;;;;EDI;;Accept;;100513;20000;;2;;;;;;;;;;;;;
A01/000001E887EF0002;132372717323182300;2020-06-22;06:55:32.318;application/x-bolt;3714;0235847266;132372716736880000;2020-06-22;06:54:33.688;;;;;;23070;132372716967580000;2020-06-22;06:54:56.758;;;;;;;;100513_0000000722;;;;;;EDI;;Accept;;100513;20000;;2;;;;;;;;;;;;;
A01/000001E8884D000D;132372723152562008;2020-06-22;07:05:15.256;application/x-bolt;52649;;132372716764190000;2020-06-22;06:54:36.419;;;;;;603002;132372722794210000;2020-06-22;07:04:39.421;;;;29987;;Timeout;20325;100513_0000000723;;;VCS license timeout;;;VCS;;Timeout;;100513;20004;;202;;;549679;;Timeout;50322;;;;;;;
